,losses,bandit_selects
0,0.11413249373435974,
1,0.11434585601091385,11.0
2,0.11415213346481323,10.0
3,0.11721047759056091,14.0
4,0.11417381465435028,9.0
5,0.11491777747869492,5.0
6,0.11508747190237045,3.0
7,0.11408528685569763,7.0
8,0.11398085951805115,0.0
9,0.11616332083940506,1.0
10,0.11444416642189026,9.0
11,0.11432994902133942,7.0
12,0.11620446294546127,12.0
13,0.11401061713695526,7.0
14,0.11395543813705444,11.0
15,0.11400281637907028,13.0
16,0.11395499855279922,0.0
17,0.11403591185808182,10.0
18,0.11394940316677094,0.0
19,0.11768410354852676,2.0
20,0.11394472420215607,0.0
21,0.11398506164550781,7.0
22,0.11598604172468185,11.0
23,0.11543962359428406,7.0
24,0.11424528062343597,0.0
25,0.11402290314435959,9.0
26,0.11399566382169724,9.0
27,0.11806342750787735,9.0
28,0.11523641645908356,0.0
29,0.11397064477205276,8.0
30,0.11406217515468597,0.0
31,0.11398819088935852,5.0
32,0.11816100031137466,10.0
33,0.11394304037094116,4.0
34,0.11396503448486328,4.0
35,0.11503726989030838,0.0
36,0.11545088142156601,7.0
37,0.11496633291244507,9.0
38,0.11771229654550552,9.0
39,0.11408431828022003,8.0
40,0.11612118035554886,8.0
41,0.11417058855295181,3.0
42,0.11710312217473984,9.0
43,0.11416538059711456,0.0
44,0.11400966346263885,4.0
45,0.117069311439991,3.0
46,0.11401524394750595,4.0
47,0.11432443559169769,4.0
48,0.11614349484443665,0.0
49,0.11437517404556274,4.0
50,0.11448457837104797,4.0
51,0.11441319435834885,7.0
52,0.11641622334718704,9.0
53,0.1139422059059143,7.0
54,0.11399446427822113,0.0
55,0.11521955579519272,13.0
56,0.11477126181125641,2.0
57,0.11451905220746994,7.0
58,0.11478698998689651,5.0
59,0.11570297181606293,14.0
60,0.11450543254613876,0.0
61,0.11418237537145615,5.0
62,0.11396496742963791,7.0
63,0.11720285564661026,7.0
64,0.11402730643749237,2.0
65,0.11708231270313263,8.0
66,0.11471273750066757,11.0
67,0.11810895055532455,1.0
68,0.11921088397502899,8.0
69,0.11401792615652084,2.0
70,0.11590049415826797,2.0
71,0.11422926187515259,7.0
72,0.1140962764620781,8.0
73,0.11453233659267426,0.0
74,0.11456094682216644,7.0
75,0.11419238895177841,2.0
76,0.11765982955694199,5.0
77,0.11394862830638885,7.0
78,0.1140153631567955,7.0
79,0.11528376489877701,5.0
80,0.1225062906742096,9.0
81,0.11432388424873352,7.0
82,0.11418754607439041,7.0
83,0.11406230926513672,7.0
84,0.11596335470676422,7.0
85,0.11399214714765549,0.0
86,0.11612878739833832,2.0
87,0.11430447548627853,12.0
88,0.11473682522773743,11.0
89,0.11395921558141708,7.0
90,0.11394329369068146,5.0
91,0.11449500918388367,12.0
92,0.11541260033845901,9.0
93,0.11444404721260071,7.0
94,0.11464282870292664,12.0
95,0.11518698930740356,10.0
96,0.11471786350011826,2.0
97,0.11442108452320099,0.0
98,0.1151096522808075,7.0
99,0.11471347510814667,14.0
100,0.1140746995806694,0.0
