,losses,bandit_selects
0,0.0966099351644516,
1,0.10169553011655807,9.0
2,0.09580541402101517,13.0
3,0.09604814648628235,2.0
4,0.09593121707439423,10.0
5,0.09622528403997421,8.0
6,0.09585195779800415,14.0
7,0.09580022841691971,12.0
8,0.10002297163009644,13.0
9,0.09759882837533951,4.0
10,0.09816806018352509,11.0
11,0.0964854434132576,14.0
12,0.09604667872190475,10.0
13,0.10088511556386948,14.0
14,0.09591169655323029,10.0
15,0.09616784006357193,6.0
16,0.09593985229730606,5.0
17,0.09670510143041611,4.0
18,0.09626910835504532,9.0
19,0.09603658318519592,5.0
20,0.09584333747625351,10.0
21,0.09748135507106781,5.0
22,0.10004057735204697,3.0
23,0.09583351761102676,10.0
24,0.09990932792425156,1.0
25,0.09581903368234634,10.0
26,0.09795843064785004,10.0
27,0.09583926200866699,5.0
28,0.09827149659395218,10.0
29,0.09620621800422668,5.0
30,0.09600083529949188,12.0
31,0.09753749519586563,4.0
32,0.09806635230779648,5.0
33,0.09620244801044464,9.0
34,0.09623288363218307,14.0
35,0.09779590368270874,12.0
36,0.09605945646762848,9.0
37,0.09590806066989899,5.0
38,0.09600885212421417,10.0
39,0.09626920521259308,9.0
40,0.09596794098615646,10.0
41,0.09997912496328354,12.0
42,0.09580179303884506,0.0
43,0.09989230334758759,10.0
44,0.09588201344013214,2.0
45,0.09949782490730286,13.0
46,0.09594715386629105,9.0
47,0.09584767371416092,3.0
48,0.10066656768321991,0.0
49,0.09585981070995331,5.0
50,0.09798698127269745,3.0
51,0.09648092091083527,0.0
52,0.09657642245292664,9.0
53,0.09741398692131042,4.0
54,0.09658762812614441,13.0
55,0.09726624190807343,5.0
56,0.09588512778282166,13.0
57,0.09695393592119217,10.0
58,0.09642720967531204,6.0
59,0.09803858399391174,10.0
60,0.09580505639314651,10.0
61,0.10060566663742065,8.0
62,0.09580180048942566,11.0
63,0.09937414526939392,12.0
64,0.09581363946199417,6.0
65,0.10035834461450577,5.0
66,0.09581932425498962,12.0
67,0.1008034497499466,0.0
68,0.09587801992893219,1.0
69,0.09606879204511642,9.0
70,0.09744957834482193,5.0
71,0.09650512784719467,11.0
72,0.09772273153066635,13.0
73,0.0983983725309372,3.0
74,0.09615135192871094,5.0
75,0.0961204543709755,9.0
76,0.09802345931529999,1.0
77,0.09642887860536575,6.0
78,0.09708365797996521,4.0
79,0.09848789125680923,2.0
80,0.09599083662033081,12.0
81,0.09781196713447571,6.0
82,0.09666429460048676,11.0
83,0.09596972167491913,9.0
84,0.09590122848749161,5.0
85,0.09610636532306671,0.0
86,0.09823952615261078,2.0
87,0.09612727910280228,6.0
88,0.09635213762521744,14.0
89,0.09581456333398819,0.0
90,0.09579965472221375,6.0
91,0.10147669911384583,6.0
92,0.09580900520086288,5.0
93,0.09655138105154037,10.0
94,0.09714003652334213,5.0
95,0.10067584365606308,9.0
96,0.09580369293689728,6.0
97,0.09584403038024902,10.0
98,0.09990330040454865,0.0
99,0.09593071788549423,9.0
100,0.09978580474853516,11.0
