,losses,bandit_selects
0,0.07604583664527545,
1,0.08831449874888372,10.0
2,0.07877332888982727,5.0
3,0.07734880535270575,4.0
4,0.09262062880124157,11.0
5,0.07727995306068239,12.0
6,0.07784392620582314,2.0
7,0.08082611520712403,0.0
8,0.0791120691562184,4.0
9,0.08867164267825864,3.0
10,0.07811796281839886,1.0
11,0.07563870501738926,9.0
12,0.07618047094896932,1.0
13,0.07567947819264567,13.0
14,0.07609964486355733,12.0
15,0.07989759963165495,9.0
16,0.07740556049503637,13.0
17,0.07552881322021486,4.0
18,0.07641941000177382,4.0
19,0.07677946685045807,9.0
20,0.07648438022701227,6.0
21,0.07530840971974741,9.0
22,0.07802836942902992,5.0
23,0.07675136048160655,4.0
24,0.07623998016748629,14.0
25,0.0793564893591985,14.0
26,0.078808822271916,1.0
27,0.07567075275282298,6.0
28,0.07996915006158409,6.0
29,0.07605905880188622,4.0
30,0.08004381487439806,6.0
31,0.07779454074617217,12.0
32,0.07694399321350379,8.0
33,0.0773641303140639,5.0
34,0.07866743002847569,4.0
35,0.07738454940778106,8.0
36,0.08144817759065545,8.0
37,0.0774828526932636,13.0
38,0.07823309305628871,12.0
39,0.0778042004986186,2.0
40,0.07689028097928233,13.0
41,0.07545975720189166,14.0
42,0.08047288717298104,13.0
43,0.07593565742076239,13.0
44,0.07774174404132807,13.0
45,0.08820445604438162,11.0
46,0.07574058615849857,4.0
47,0.07829617379802965,8.0
48,0.08785560776659967,10.0
49,0.07677957349977117,14.0
50,0.07780929744734195,14.0
51,0.07594825706296356,12.0
52,0.07894098378042773,8.0
53,0.07921202352646593,14.0
54,0.09677359592259689,3.0
55,0.07731209183939405,13.0
56,0.07620354986325953,4.0
57,0.07543038203839025,4.0
58,0.07558067276781323,4.0
59,0.08002845076455586,1.0
60,0.0774735180954363,9.0
61,0.07625750344627891,13.0
62,0.07631102032579916,6.0
63,0.07759485175519673,9.0
64,0.07629966183142779,13.0
65,0.08077204932169278,13.0
66,0.07535933104628036,12.0
67,0.07772263636572649,13.0
68,0.09142437725857268,11.0
69,0.0773479705529537,13.0
70,0.07572258805927917,13.0
71,0.07532590586288022,6.0
72,0.07762658622508499,2.0
73,0.0768336866007153,12.0
74,0.07831534344757382,0.0
75,0.0802040094281316,12.0
76,0.07538484454683118,14.0
77,0.07741425537274835,4.0
78,0.07809030537401691,12.0
79,0.07608420549880224,13.0
80,0.08157950692727464,1.0
81,0.07725921819483775,13.0
82,0.07701380942014652,6.0
83,0.07670475456165686,13.0
84,0.08039711704544925,12.0
85,0.07823377064168809,13.0
86,0.07754217319137012,5.0
87,0.07754200278286291,13.0
88,0.07510992939169982,13.0
89,0.08006252046572236,13.0
90,0.07703410647735055,4.0
91,0.08089713183888494,4.0
92,0.07855468753178912,8.0
93,0.07688894582883299,2.0
94,0.0762259960084102,4.0
95,0.07705653871244542,2.0
96,0.07811309076011909,1.0
97,0.07614380938278684,13.0
98,0.08561161458704866,0.0
99,0.07677763273621353,12.0
100,0.07618103319833569,13.0
