,losses,bandit_selects
0,0.08518168330192566,
1,0.08557863533496857,0.0
2,0.09622102975845337,12.0
3,0.08899093419313431,2.0
4,0.08529365807771683,7.0
5,0.08505736291408539,14.0
6,0.0848994180560112,4.0
7,0.09200038760900497,6.0
8,0.0907256156206131,7.0
9,0.08504698425531387,14.0
10,0.08972301334142685,3.0
11,0.09103801101446152,1.0
12,0.08835428208112717,7.0
13,0.08699288964271545,10.0
14,0.08523634076118469,7.0
15,0.08541964739561081,2.0
16,0.08904526382684708,8.0
17,0.08847923576831818,7.0
18,0.0879446417093277,7.0
19,0.08887375146150589,7.0
20,0.08490239828824997,14.0
21,0.0908823311328888,5.0
22,0.08489737659692764,4.0
23,0.09067074954509735,10.0
24,0.0850057601928711,14.0
25,0.08673065900802612,14.0
26,0.08536610007286072,4.0
27,0.08558626472949982,4.0
28,0.09062464535236359,11.0
29,0.08625810593366623,0.0
30,0.08592218160629272,4.0
31,0.08505643904209137,4.0
32,0.08492908626794815,14.0
33,0.08739284425973892,14.0
34,0.08601198345422745,4.0
35,0.08664868026971817,4.0
36,0.08617036789655685,13.0
37,0.08769281208515167,4.0
38,0.08850329369306564,13.0
39,0.0876874029636383,0.0
40,0.08527517318725586,0.0
41,0.08488938957452774,14.0
42,0.08515440672636032,14.0
43,0.08542006462812424,0.0
44,0.08590935915708542,0.0
45,0.08781906217336655,0.0
46,0.08592119812965393,14.0
47,0.08512121438980103,2.0
48,0.08529816567897797,14.0
49,0.08488994836807251,14.0
50,0.08519777655601501,4.0
51,0.08567916601896286,2.0
52,0.08593639731407166,14.0
53,0.08717651665210724,2.0
54,0.08672788739204407,4.0
55,0.08632812649011612,14.0
56,0.08534161746501923,14.0
57,0.08576726168394089,4.0
58,0.0850256159901619,14.0
59,0.08534921705722809,14.0
60,0.08825875073671341,4.0
61,0.08563059568405151,14.0
62,0.08513171225786209,14.0
63,0.08490869402885437,14.0
64,0.08570926636457443,14.0
65,0.08531883358955383,14.0
66,0.08537088334560394,14.0
67,0.08724120259284973,14.0
68,0.08508092910051346,14.0
69,0.08586350083351135,14.0
70,0.08542109280824661,14.0
71,0.08514289557933807,14.0
72,0.08566257357597351,14.0
73,0.08596908301115036,14.0
74,0.08553409576416016,14.0
75,0.0863247960805893,14.0
76,0.0861433818936348,14.0
77,0.08517608046531677,14.0
78,0.08498223125934601,14.0
79,0.08740993589162827,14.0
80,0.08681990951299667,14.0
81,0.08544275164604187,14.0
82,0.0851169303059578,14.0
83,0.08545108139514923,14.0
84,0.08572914451360703,14.0
85,0.08516990393400192,14.0
86,0.08583749830722809,14.0
87,0.08545409142971039,14.0
88,0.08748812973499298,14.0
89,0.08628834784030914,7.0
90,0.08575021475553513,4.0
91,0.08903240412473679,4.0
92,0.08838862180709839,7.0
93,0.08745792508125305,7.0
94,0.08602194488048553,14.0
95,0.08769877254962921,7.0
96,0.08542684465646744,7.0
97,0.0890301913022995,11.0
98,0.08489759266376495,6.0
99,0.09055906534194946,7.0
100,0.08833035826683044,8.0
