,losses,bandit_selects
0,0.08745935827747653,
1,0.084110673609036,12.0
2,0.08169050623170057,9.0
3,0.08645936693266545,14.0
4,0.08760487812960197,13.0
5,0.08367513693028968,0.0
6,0.08637598857010302,8.0
7,0.08307383408645405,0.0
8,0.08424954558548843,0.0
9,0.08751873115820721,9.0
10,0.08324438695597743,11.0
11,0.0836673016677342,10.0
12,0.07904044568337178,7.0
13,0.07879718543690856,7.0
14,0.08261635484081833,11.0
15,0.08625508092419168,3.0
16,0.08178592023108089,12.0
17,0.08488117811990019,5.0
18,0.07944291512539722,12.0
19,0.0802417885669357,7.0
20,0.07729107701626509,7.0
21,0.08277944707400135,12.0
22,0.08475078904480488,7.0
23,0.07914718727533589,12.0
24,0.08596047268647898,1.0
25,0.08184453288846556,0.0
26,0.08416553488624018,11.0
27,0.08054037168173753,2.0
28,0.09065506918539179,12.0
29,0.08598137048349898,0.0
30,0.07995391047358985,0.0
31,0.08788955467039412,6.0
32,0.08147749834140061,0.0
33,0.08495729240791848,0.0
34,0.0821022370402071,2.0
35,0.0895621826585056,2.0
36,0.0860570027851608,10.0
37,0.08630202900362147,10.0
38,0.0817212504998406,12.0
39,0.09211558867443938,1.0
40,0.0825212034082897,0.0
41,0.07935807710857329,12.0
42,0.08814996290312722,9.0
43,0.08292577039919719,12.0
44,0.08481196315641534,14.0
45,0.09062023269086991,1.0
46,0.0794650043714096,12.0
47,0.08209071990291368,1.0
48,0.07857731945802243,12.0
49,0.08744100766647542,12.0
50,0.08991248382320269,8.0
51,0.09653447707161829,1.0
52,0.08101575180189742,12.0
53,0.08141183452989753,12.0
54,0.07710508834024829,7.0
55,0.08268403155842374,12.0
56,0.08911455721605707,14.0
57,0.08604701889350116,2.0
58,0.07961497265802134,12.0
59,0.08690612730325911,0.0
60,0.08068474464766204,11.0
61,0.07969466570059344,13.0
62,0.08197380250935735,12.0
63,0.07981455004772459,13.0
64,0.08092677619449352,12.0
65,0.09028126605752558,2.0
66,0.0806090081210616,13.0
67,0.07747660161769936,7.0
68,0.07964203278673901,7.0
69,0.09714131532532397,12.0
70,0.07911029540893011,7.0
71,0.08222017928998586,7.0
72,0.08447362493185143,13.0
73,0.08040065692256308,7.0
74,0.08768070219505866,7.0
75,0.07882619286250103,6.0
76,0.07988681026478518,10.0
77,0.08219327208802876,10.0
78,0.08095927951602347,6.0
79,0.08567297951815493,5.0
80,0.09648085148156169,8.0
81,0.07857200306078399,6.0
82,0.08842155025261009,6.0
83,0.08124243873448538,5.0
84,0.07865616289242569,9.0
85,0.08092387405463333,14.0
86,0.08415472202665157,10.0
87,0.09881514019255562,8.0
88,0.08382886142984938,5.0
89,0.0826218147105741,5.0
90,0.07969995190726516,9.0
91,0.09222074097155111,5.0
92,0.07909699043985652,9.0
93,0.07761306067469731,9.0
94,0.07929548786961757,9.0
95,0.07764258991102765,9.0
96,0.08118470566099599,9.0
97,0.07749996482515228,9.0
98,0.08615972919396789,9.0
99,0.07754546518156831,7.0
100,0.08243249797833593,11.0
