task,x,f,y
0,0.05141672055968183,4.10045253379598,4.079486751212547
0,0.4317070541968506,4.536398352789635,4.363078470923867
0,0.7077126929983011,4.482097211427209,4.539752634406674
0,0.9261740017230929,0.343592000254193,0.35097060171863703
0,0.8990547238010203,2.0034656968442888,1.843209956330928
0,0.32580342682838614,3.8371724829250744,3.8919326823092057
0,0.1817535202104753,3.683333788719659,3.4865016381328116
0,0.778992361332042,3.883346017424053,3.8613905633933694
0,0.6394152095785097,4.903696364277232,4.878762831140947
0,0.551965956376099,5.331582014693912,5.431413528323382
0,0.5666365990093157,5.299224127936345,5.293441375069629
0,0.7608298117838729,4.057567465637729,3.9590773262750814
0,0.6257876511335576,4.976849639243061,4.973401972245281
0,0.2855216530934329,3.812385890040057,3.8504445159802643
0,0.23870121670285593,3.835891847841234,3.88334234492153
0,0.42202483987194395,4.449942977111891,4.394392563399444
0,0.08590560466603359,3.750760772730135,3.711467374081309
0,0.7388421984526157,4.248166690955305,4.192036852837215
0,0.29650629513869764,3.8152915211732545,3.790094153046818
0,0.3522855761453757,3.946973676995783,4.003584312966927
0,0.553078385601179,5.3410625512203085,5.235685764672178
0,0.23766262516899972,3.8371201892229063,3.801226971912213
0,0.1632252601131926,3.620696576018434,3.686025755459651
0,0.37347829830225054,4.077877926280582,4.070941204576035
0,0.869948251860614,2.9360399079040467,3.04803333306697
0,0.4995241204420494,4.9407577971082475,5.124922473053873
0,0.32862961845937366,3.840318865442015,3.8707969503138733
0,0.585171775716137,5.1961041485843085,5.114200992456519
0,0.04435064501955954,4.176074273274519,4.263663691380095
0,0.9441585886609483,-0.8685853009757073,-0.8858659345214771
0,0.8952521258548634,2.222305263346498,2.3472892848563487
0,0.881406476674362,2.730587744226299,2.638357054535731
0,0.35511471928007954,3.9633525914578236,3.950283557460292
0,0.5574108568059941,5.351690076695476,5.482144729619332
0,0.6492072404209912,4.850690976988788,4.91116020190679
0,0.7815633345963735,3.8680066358519385,3.844802274311999
0,0.005337325101022028,4.618505556407054,4.6366640627839315
0,0.712399595453859,4.448903472460039,4.495295765733888
0,0.03389200119684277,4.290524088463507,4.2700724082236405
0,0.8280170845646445,3.496242372017701,3.642524737348666
0,0.7110707536410914,4.458375326745067,4.508990261854934
0,0.4934216238076634,4.9026908533300695,4.704002397113931
0,0.010197652673047619,4.561063237983388,4.617171567328799
0,0.5768948918082687,5.241809280979312,5.2761208590321065
0,0.14225035190959134,3.5650373295892464,3.5616520770603683
0,0.1129647574122713,3.5169520783591226,3.510796428489149
0,0.1930380803646513,3.7272445484343604,3.6561241255142125
0,0.7462691506909429,4.186631006107461,4.508687848776659
0,0.21732170990873767,3.835356333571774,3.8233451703071686
0,0.11669526418675502,3.5210478376416177,3.555343682916666
0,0.7043511423739628,4.505553270606075,4.686578316581533
0,0.8438739273153483,3.315501189794682,3.376579891676527
0,0.48252545168936634,4.83871474661858,4.801358912295317
0,0.08970775917726714,3.7141538078771648,3.7139247704819383
0,0.8199254472241023,3.5763170926634444,3.6239892256299715
0,0.29937405924462657,3.8165401513374615,3.878355419763366
0,0.20145149881784752,3.7626621125438255,3.7391805006077803
0,0.5863623271393632,5.189570417832973,4.979439868570842
0,0.4824322980078882,4.838190066622308,4.789440434868848
0,0.8607447398502348,3.083019093226797,2.8527447460175983
0,0.7967192226466641,3.7679547120872936,3.8614396330391583
0,0.8227500889972253,3.5492252891114404,3.685941903463327
0,0.7141070102663545,4.436659570670745,4.318602044636068
0,0.7581310274422407,4.082412579677352,4.053321299400818
0,0.577968613363707,5.235850847564957,5.041922152627066
0,0.9809513361664799,-3.697153516434142,-3.6342829679956776
0,0.5636439195141311,5.316152237294047,5.2938970039353785
0,0.11292022754383424,3.5169068894301283,3.5392176428046804
0,0.31371379448028713,3.8257308973605073,3.8308957547063036
0,0.5822841182296553,5.211992410184015,5.261909136889773
0,0.6942569374096739,4.574443082992005,4.493318283530943
0,0.4695201783906964,4.7691603630485675,4.729225757071171
0,0.46537082488385684,4.748549349443245,4.800047137431495
