task,x,f,y
0,0.2034997344074383,-0.0729672631595881,-0.010156082216981013
0,0.8720185079613787,1.1741606553622688,1.210454163240336
0,0.610753992654113,0.5439982362346768,0.7138000312637021
0,0.28394032627791155,0.046500201577908136,-0.04234708039546719
0,0.943991991747218,1.42191463849821,1.4636370141123596
0,0.7356812151613715,0.7715460460997772,0.7526259360769256
0,0.4741786291895834,0.35989020200661603,0.256472151768798
0,0.902743294471624,1.27836533481707,1.1334011868999996
0,0.6890257987710803,0.6651563623377557,0.6130272529179908
0,0.17954160074876746,-0.08049699891409318,-0.36521333634105996
0,0.0467140883374535,-0.14825646953239943,-0.19689941491895716
0,0.9289308136478119,1.3677086943349694,1.3566716222758304
0,0.8552220122170355,1.1170979264648826,0.8548067917691045
0,0.47128063826140243,0.35577546839268476,0.4670511731699291
0,0.8299575740962876,1.035123497987134,1.1852722411712269
0,0.667725539559345,0.6209429698955059,0.578893188555912
0,0.03169517222462803,-0.15936432358740926,-0.297342889150567
0,0.07116889431180262,-0.13048911268241398,0.1195728948597391
0,0.10408165997969154,-0.10719897611782238,-0.1049341373982891
0,0.2364709435504666,-0.04091043394768676,-0.17337304330411904
0,0.3588569674696279,0.17910009675396704,-0.08694377304276418
0,0.8069759349396227,0.9644528348603493,0.943012091358988
0,0.9594407208088164,1.4796774789460525,1.5159229684574178
0,0.9681756763831678,1.513313012985046,1.3508600462131803
0,0.6729609838200322,0.631570185343886,0.6346466926488034
0,0.6320533324566797,0.571014660799089,0.46968977482441326
0,0.47234717190398867,0.35728830427759045,0.3385673970892991
0,0.6513092596304949,0.5969904721716822,0.6135336677547207
0,0.9741700121852256,1.5368051161949603,1.4225804080968258
0,0.7105456589223482,0.7125424252179633,0.6688861918694282
0,0.8612683609348413,1.1373997137640295,1.0659054566701998
0,0.7396578335683998,0.7812563216161486,0.850765699834663
0,0.9470317936344733,1.433106900875455,1.3992952351985708
0,0.5861461352508884,0.5149078068648093,0.44248486158615385
0,0.37516568650521565,0.2052913580013146,0.253721362236948
0,0.30552528217417363,0.08647752751646427,0.12779097453493127
0,0.24455291656466316,-0.026055912854443423,0.007707377114682338
0,0.19690352765271957,-0.0750379250569701,-0.09078257011747051
0,0.09738504216100252,-0.11187999695168843,-0.048201949396494026
0,0.4086336866491167,0.25947745608837,0.275580685311359
0,0.10509308455659405,-0.10649453676745055,-0.02122714369307495
0,0.8642462146985631,1.1474970720915532,1.1359694470550268
0,0.10792014975931696,-0.10452909638264128,-0.09304290408345818
0,0.2852009921010351,0.048829722756141024,0.07514590893967875
0,0.10127645254668949,-0.10915626756048072,-0.0318568828757486
0,0.4487676503192203,0.3242219488589738,0.26258577981558534
0,0.6709955928054988,0.62756265898714,0.6886546436114432
0,0.9596610458892043,1.4805171943983009,1.3708154876740963
0,0.745022438373728,0.7945226807952321,1.0294497033122512
0,0.7085524466584997,0.708034727080945,0.7933154940185928
0,0.7938050666155814,0.9255732074634644,0.9551251245399621
0,0.5666886611888258,0.4934244491618839,0.3766358056498807
0,0.048197597647482104,-0.14716738317448264,-0.37967444428156166
0,0.6255025920990146,0.5625177910655755,0.7333123563883309
0,0.6676889717906132,0.6208692825904013,0.6728907334536252
0,0.35707976091129134,0.17625337793124018,0.13521611844843615
0,0.23789580909483632,-0.03829189802752706,0.0037727976617513356
0,0.6303062288424943,0.5687319335575978,0.5353525232103381
0,0.16755101360199842,-0.08427883790162019,-0.15431164294214372
0,0.6831371739819043,0.6526718413693717,0.5467125985079471
0,0.5683893893574594,0.49525088159541897,0.4753385106169832
0,0.8368288844266802,1.0569677093387126,1.0807495703564587
0,0.2802200972744272,0.03962912453440526,-0.14357781335997136
0,0.9612946568673223,1.4867573121695146,1.5963319854702391
0,0.2494465649327786,-0.017058376691222683,0.04211242375021545
0,0.1968818643830682,-0.07504472776637175,-0.22795834773061704
0,0.295759685548318,0.06836529978575097,0.010624427940597168
0,0.401754545719187,0.24828692826876994,0.41317212867916886
0,0.19035944621249068,-0.0770937514717353,-0.12130155181225175
0,0.6489458756270308,0.5937204975642113,0.46393577057443375
0,0.4544510225153139,0.3321221935807893,0.3923786227631024
0,0.49704186335271483,0.3928284380656193,0.31727294061857486
