,0,1,2,3,4,5,6,7,8,9,10,11,12,14
0,0.53310065377898,0.8765367391789605,0.8214048836974017,0.5839131386348838,0.3572201391936424,0.36426673157803563,0.5323994486601467,0.26623632715781687,0.27215127334569966,0.43708970176727074,0.07052337447367726,0.6655847201921514,0.8583480412634369,0.007705840066563471
1,0.04018729674320065,0.9066622512094062,0.9216609258665054,0.2925812026575292,0.17741231998894977,0.5750348905981306,0.1475424051809279,0.5740515444138393,0.4729221512665782,0.3052408149586413,0.49657320621122164,0.1915333230144327,0.781098143647784,0.10830993952325475
2,0.4739087248255108,0.2633886633440231,0.9415792430375192,0.7233460339452443,0.06474984932301778,0.7102623427192329,0.023358063070726912,0.4358332955982942,0.2957022747924216,0.42562017597289203,0.28409500181807656,0.14353411139294053,0.5721050924258615,0.4502573720383315
3,0.8719194015805929,0.7561893092603758,0.9742508607578597,0.05391745400479121,0.10650818512286157,0.36120973964690395,0.45553131055958945,0.6893946697936774,0.6911672665162043,0.12468542620668692,0.2461486842294473,0.6373078365661299,0.11446499185116699,0.04237669670014655
4,0.8327981871621808,0.5862753858495455,0.7536437943175821,0.6535521836464546,0.24230609090770067,0.8135117380243255,0.20603658817281567,0.009799194087797284,0.6316499296041602,0.6539062250480548,0.9992254459158217,0.3119299160308901,0.2755286422473943,0.9563836167864072
5,0.3394674294818646,0.7333894108018938,0.9410407857041134,0.8222203922591349,0.8082706615845126,0.7279504379731172,0.8174368165125077,0.3855034169571515,0.8966731226799879,0.7164182853953285,0.01932360501640555,0.7867676742960297,0.4558167557184393,0.17386486296084752
6,0.0730817614273048,0.6682947121782707,0.7329926567348729,0.20802917070012858,0.7187499637532166,0.2904408417935299,0.056530867804356455,0.5635476079193346,0.567456477838357,0.052979644360480825,0.03722532794387619,0.7312726676826571,0.166260239168267,0.289255763728695
7,0.5363181601709774,0.5666559962120511,0.8915714974098947,0.5646028718802175,0.21903996244908452,0.8887074274170453,0.9060208774521169,0.20249161353898498,0.36609997515286336,0.30148719242066235,0.27784178020899414,0.17178827800933255,0.07955331230294824,0.09737658651442951
8,0.2544043037316694,0.6764815228923259,0.9341109323697039,0.3969539872813738,0.8208925471174982,0.10236230882571905,0.38225623721046736,0.15399367823550167,0.057397957510997216,0.03440307778392015,0.8987332442583887,0.7522199913148262,0.6884848649177361,0.3836219930112986
9,0.4909027735795904,0.546490161390831,0.7176290111170887,0.9602654669979555,0.642802661354824,0.12272785045354881,0.7431040699667365,0.16969340293048701,0.1649776892461852,0.5174325187167675,0.4232626721492522,0.30149975701664766,0.3004751361184501,0.7092935046592629
10,0.20227486133610464,0.8196026929539311,0.8942036864287388,0.4247322803372199,0.7096432735998465,0.7752119925325673,0.2964310297584515,0.908782073145361,0.3295083400472034,0.4718548044993048,0.5371627794729181,0.670786114859745,0.6386051418127803,0.18882338808944163
11,0.3085420092393604,0.6456145357850774,0.9069166275126724,0.18713786569308716,0.21457083371240102,0.2821925816790607,0.05588278207949517,0.8844749386435165,0.5252121722136459,0.820727003356038,0.007943436289217438,0.35882604517187994,0.28761576965288266,0.706760627271231
12,0.6723931142068927,0.990101293054098,0.812464586870182,0.2243526988036644,0.610982840207721,0.28733861786323317,0.07740968710929,0.7297668586257338,0.1728536205275175,0.5270159627271781,0.7349500107082066,0.47981789697594834,0.5874037951039407,0.14536835843647944
13,0.5131561530477088,0.527344995435469,0.8129998114936343,0.16045716061965204,0.9824249690533221,0.6446584244289798,0.13769980285747196,0.8994449861108912,0.30360897408512666,0.09009485292350834,0.0017642344390638688,0.6897363975859293,0.6555464376377979,0.9262322213437011
