,losses,bandit_selects
0,0.004461923772902361,
1,0.004436435187950782,7.0
2,0.0318721210416122,12.0
3,0.015094511390415899,1.0
4,0.04383559790231039,1.0
5,0.01035709040713988,5.0
6,0.00568131945114625,10.0
7,0.004372870138332503,10.0
8,0.009606378750129157,9.0
9,0.02242060332923147,6.0
10,0.005713429274000295,10.0
11,0.03819230941593231,2.0
12,0.004099801149562411,4.0
13,0.0044752612326475925,10.0
14,0.008411792561074934,7.0
15,0.010966580438719259,13.0
16,0.013241093752133537,5.0
17,0.019341002873155582,14.0
18,0.008133019950148763,3.0
19,0.003933042093907073,0.0
20,0.02647463735456198,8.0
21,0.004074913683575574,4.0
22,0.003988568819302237,9.0
23,0.03953174807173002,5.0
24,0.007222169638486016,4.0
25,0.0104095065682108,4.0
26,0.016957894388722618,12.0
27,0.009830329306094792,3.0
28,0.0038313485770520286,0.0
29,0.02146167651663591,13.0
30,0.004068260297569222,0.0
31,0.00716893841516634,4.0
32,0.007697842306717845,3.0
33,0.003868347616593538,0.0
34,0.0038581226734645075,0.0
35,0.005351016794712607,10.0
36,0.004015641943314724,0.0
37,0.02124717143069013,6.0
38,0.00389329916635968,0.0
39,0.003971027413013119,0.0
40,0.003878925920540318,0.0
41,0.008782616213535816,9.0
42,0.003767723419780259,0.0
43,0.004089543402260138,0.0
44,0.003980215046940198,0.0
45,0.007868892062580974,3.0
46,0.004937177530469369,4.0
47,0.009316202629660946,1.0
48,0.004279271102018128,0.0
49,0.046925107561159946,12.0
50,0.007575314201627799,4.0
51,0.00395970174889463,0.0
52,0.006244618233513241,10.0
53,0.003934026148120222,0.0
54,0.003972831463590059,0.0
55,0.0039029098084450813,0.0
56,0.004182340885853982,4.0
57,0.005012865371277098,9.0
58,0.005582807991617348,9.0
59,0.0040189228358700774,0.0
60,0.0077910303514031,7.0
61,0.020052577019462264,7.0
62,0.017316625356006286,13.0
63,0.006072312697882667,4.0
64,0.006092568926408414,3.0
65,0.009623449826035023,4.0
66,0.006405030296564533,10.0
67,0.003974169662424807,0.0
68,0.020787468374065005,2.0
69,0.0072090096167296116,14.0
70,0.0038379823959121505,0.0
71,0.0045270851400669295,0.0
72,0.0038083333411490982,0.0
73,0.024369576799030696,1.0
74,0.0038705808616578416,0.0
75,0.004111601612297255,0.0
76,0.003869974333531615,0.0
77,0.003879220729846007,0.0
78,0.003917149739405037,0.0
79,0.022305358383611036,6.0
80,0.006527007512359654,4.0
81,0.004460270942649586,10.0
82,0.0040263670174128284,0.0
83,0.004081039313203758,0.0
84,0.005286453005462821,4.0
85,0.0038686862288445124,0.0
86,0.03566628320095401,5.0
87,0.05307130582298767,1.0
88,0.0038832095054574045,0.0
89,0.01639800710598826,13.0
90,0.012121360113676292,14.0
91,0.003850894281073704,0.0
92,0.003814694486589622,0.0
93,0.009662690827642937,14.0
94,0.003969097843161698,0.0
95,0.028098622169480874,13.0
96,0.004053310639152544,0.0
97,0.003995231866664894,0.0
98,0.004027866370685253,0.0
99,0.033360548630469784,5.0
100,0.003915851453716046,0.0
