index,task,x,f,y
0,0,-1.695764229369271,-0.22830212735545263,-0.41416623300612093
1,0,-0.30295942703028583,-0.21768939067712165,-1.7278352717343601
2,0,0.7079050236082958,1.0233636298886035,0.9537245989253054
3,0,1.5080146582840341,-1.5472098261106406,-0.8925653918087645
4,0,1.4086909122277742,-0.24292960075775982,-1.6285436743204238
5,0,-0.6908290827566576,-1.0421527647905702,-0.20500718801372117
6,0,-1.2184086291390563,-0.8153792359850751,-2.2595097024721595
7,0,0.9689652073233128,0.9729126311884231,0.2365483267327659
8,0,0.4577670251349754,0.9020771231208816,0.17187804863492195
9,0,0.13748610014705967,0.7370504328363953,1.161856474802992
10,0,0.191216999161807,0.7799458301078006,0.27070562944441107
11,0,0.9024452776909567,1.0129866107747592,-0.40430139252688957
12,0,0.40785639852306255,0.8695704678950797,0.3401195327679563
13,0,-0.8383601739841936,-0.9670435107853708,-0.3084309228235432
14,0,-1.009838970273085,-0.8210920843072704,-0.14698537227026007
15,0,-0.33842031944905465,-0.3178516690235582,-0.7628427012106144
16,0,-1.569449466248128,-0.5781702350540004,-0.7649211459808372
17,0,0.821916137897027,1.034451550400397,-0.025650325600230475
18,0,-0.798129169303395,-0.9921468401115734,-0.8700503377631431
19,0,-0.5938388059011006,-0.9210424333918831,-0.12250978977634783
20,0,0.1415603471891415,0.7486949521128824,-0.6090008856631215
21,0,-1.0136427884300927,-0.8171361537935118,-0.8666294439671575
22,0,-1.2862679654405218,-0.8295258858281321,0.003227726684118407
23,0,-0.5162209371732216,-0.7589876459745027,-0.5839310280152898
24,0,1.3020891127289176,0.5002359181483943,1.137211729317299
25,0,-0.054580945664589535,0.26069653257425274,1.6307945941887538
26,0,-0.6804782194088522,-1.0456719838127264,-0.41723892681613667
27,0,0.2591016673903006,0.7973789204855263,-0.37898255014270926
28,0,-1.7216435722698513,-0.15381686926570953,0.566879458225
29,0,1.573882803854694,-2.5820275597882487,-1.6740906695409916
30,0,1.3947639826891844,-0.08123107798036884,0.9305817243544812
31,0,1.344054603658525,0.31865683173278586,-0.7311725227350663
32,0,-0.5834771327372504,-0.9004414171160748,-0.714677967907042
33,0,0.15742792563203506,0.7754124206367636,1.4481293826767885
34,0,0.49363011808193397,0.9272263987889663,0.9253292594239746
35,0,0.9783813391376506,0.9755367155546364,0.22717213458349061
36,0,-1.8645289798951987,0.2742045304238205,0.2004780709817273
37,0,0.725070698543446,1.0271928854351007,0.8582796449596096
38,0,-1.7599481202790335,-0.04184530333470554,-0.3073770576962459
39,0,1.148517154643792,0.8918501406291124,1.6491152770853978
40,0,0.7202038452614549,1.0261674601615423,0.8942878941688746
41,0,-0.07693120247321956,0.21477594466961727,-1.7101867252248029
42,0,-1.8467281393676125,0.21935132556591586,0.499044133038354
43,0,0.22878776604806966,0.7882601685822123,0.6225140995147911
44,0,-1.36308809545852,-0.8345247429310705,-0.5946312815228426
45,0,-1.4703459272974329,-0.8209137203320658,-0.6111544747462069
46,0,-1.1770791811231225,-0.8024604740251234,-1.1636671259032765
47,0,0.8491171835963738,1.0306229217602199,3.247611417584693
48,0,-1.088140933538071,-0.7640679297799887,-0.630667576726309
49,0,-1.4566830300553053,-0.8240262135001448,-0.2625243187696872
50,0,0.6955934199761324,1.0202756062467304,2.020497586893436
51,0,1.2065924849365306,0.7878410144465341,0.8541061965277278
52,0,-0.11683818803429832,0.1378394256418877,-0.3551591132173652
53,0,-1.5555241607799815,-0.6153320047820243,-0.44699246640805923
54,0,1.1188817146921544,0.9278080463490996,0.814816664566111
55,0,-0.7876260477001936,-0.9981301689747248,-0.1197435514925726
56,0,-1.1462652250763739,-0.7907710185719894,-0.7446657130864075
57,0,0.2634620352277936,0.7988616230886199,-1.488708328981517
58,0,-0.11717936129967522,0.13720974700396155,-0.45418302438619274
59,0,1.2683814567813152,0.6203022887089793,-1.7611699658616782
60,0,1.0338894385896256,0.9777609278434681,1.2390042842467046
61,0,1.1292269017203542,0.9164643679508926,1.5797786347103673
62,0,0.7313240669309194,1.028436018047008,-0.5652893505748945
63,0,0.8925610406777466,1.0173850569524565,0.19915570159242998
64,0,0.23272024711979772,0.7893238828584556,-1.353623638053534
65,0,1.7086354149106526,-5.233181166253062,-2.43500861980889
66,0,0.18025637775213565,0.7781643692009649,0.1270645902687827
67,0,-1.4705090169400579,-0.8208740863197783,-0.36459361534743995
68,0,-0.735107089593956,-1.0245058247419534,-0.6248522796280004
