,0,1,2,3,4,5,6,7,8,9,10,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
3,1,1,100,2,1,1,1,1,1,1,1,1,1,1
4,1,1,100,2,1,1,1,1,1,1,1,1,1,1
5,1,1,100,2,1,1,1,1,1,1,1,1,1,1
6,1,1,100,2,1,1,1,1,1,1,1,100,1,1
7,1,1,100,2,1,1,1,1,1,1,1,100,1,1
8,1,1,100,2,1,1,1,1,1,1,1,100,1,1
9,1,1,100,2,1,1,1,1,1,1,1,100,1,1
10,1,1,100,2,1,1,1,1,1,1,1,100,100,1
11,1,100,100,2,1,1,1,1,1,1,1,100,100,1
12,1,100,100,2,1,1,1,1,1,1,1,100,100,1
13,1,100,100,2,1,1,1,1,1,1,1,100,100,1
14,1,100,100,2,1,1,1,1,1,1,1,100,100,1
15,1,100,100,2,1,100,1,1,1,1,1,100,100,1
16,1,100,100,2,1,100,100,1,1,1,1,100,100,1
17,1,100,100,2,1,100,100,1,1,1,1,100,100,1
18,1,100,100,2,1,100,100,1,1,2,1,100,100,1
19,1,100,100,2,2,100,100,1,1,2,1,100,100,1
20,1,100,100,2,2,100,100,1,1,2,1,100,100,1
21,1,100,100,2,2,100,100,1,1,2,2,100,100,1
22,1,100,100,2,2,100,100,1,1,2,2,100,100,1
23,2,100,100,2,2,100,100,1,1,2,2,100,100,1
24,2,100,100,2,2,100,100,2,1,2,2,100,100,1
25,2,100,100,2,2,100,100,2,1,2,2,100,100,1
26,2,100,100,2,2,100,100,2,1,2,2,100,100,1
27,2,100,100,2,2,100,100,2,1,2,3,100,100,1
28,2,100,100,2,2,100,100,2,100,2,3,100,100,1
29,2,100,100,2,2,100,100,2,100,2,3,100,100,1
30,2,100,100,2,2,100,100,2,100,2,3,100,100,1
31,2,100,100,2,2,100,100,2,100,2,3,100,100,100
32,2,100,100,2,2,100,100,2,100,2,3,100,100,100
33,2,100,100,2,3,100,100,2,100,2,3,100,100,100
34,2,100,100,2,3,100,100,2,100,2,3,100,100,100
35,2,100,100,3,3,100,100,2,100,2,3,100,100,100
36,2,100,100,3,3,100,100,2,100,2,3,100,100,100
37,2,100,100,3,4,100,100,2,100,2,3,100,100,100
38,2,100,100,3,4,100,100,2,100,2,3,100,100,100
39,3,100,100,3,4,100,100,2,100,2,3,100,100,100
40,4,100,100,3,4,100,100,2,100,2,3,100,100,100
41,4,100,100,3,5,100,100,2,100,2,3,100,100,100
42,4,100,100,3,5,100,100,2,100,2,3,100,100,100
43,4,100,100,3,5,100,100,2,100,2,3,100,100,100
44,4,100,100,3,5,100,100,2,100,2,3,100,100,100
45,5,100,100,3,5,100,100,2,100,2,3,100,100,100
46,5,100,100,3,5,100,100,2,100,2,3,100,100,100
47,6,100,100,3,5,100,100,2,100,2,3,100,100,100
48,6,100,100,3,5,100,100,2,100,2,3,100,100,100
49,6,100,100,3,5,100,100,2,100,2,4,100,100,100
50,6,100,100,3,6,100,100,2,100,2,4,100,100,100
51,6,100,100,3,6,100,100,2,100,2,4,100,100,100
52,6,100,100,3,6,100,100,2,100,2,4,100,100,100
53,6,100,100,3,6,100,100,2,100,2,4,100,100,100
54,6,100,100,3,6,100,100,2,100,2,4,100,100,100
55,6,100,100,3,6,100,100,3,100,2,4,100,100,100
56,6,100,100,3,6,100,100,3,100,2,4,100,100,100
57,6,100,100,3,6,100,100,3,100,2,4,100,100,100
58,6,100,100,100,6,100,100,3,100,2,4,100,100,100
59,6,100,100,100,6,100,100,3,100,2,4,100,100,100
60,7,100,100,100,6,100,100,3,100,2,4,100,100,100
61,8,100,100,100,6,100,100,3,100,2,4,100,100,100
62,8,100,100,100,6,100,100,3,100,2,4,100,100,100
63,8,100,100,100,7,100,100,3,100,2,4,100,100,100
64,8,100,100,100,7,100,100,3,100,2,4,100,100,100
65,9,100,100,100,7,100,100,3,100,2,4,100,100,100
66,9,100,100,100,7,100,100,3,100,2,4,100,100,100
67,9,100,100,100,7,100,100,3,100,2,4,100,100,100
68,10,100,100,100,7,100,100,3,100,2,4,100,100,100
69,10,100,100,100,7,100,100,3,100,2,4,100,100,100
70,10,100,100,100,7,100,100,3,100,3,4,100,100,100
71,10,100,100,100,7,100,100,3,100,3,4,100,100,100
72,11,100,100,100,7,100,100,3,100,3,4,100,100,100
73,11,100,100,100,7,100,100,3,100,3,4,100,100,100
74,11,100,100,100,7,100,100,3,100,3,4,100,100,100
75,11,100,100,100,7,100,100,3,100,3,5,100,100,100
76,11,100,100,100,7,100,100,3,100,3,5,100,100,100
77,11,100,100,100,7,100,100,3,100,3,5,100,100,100
78,12,100,100,100,7,100,100,3,100,3,5,100,100,100
79,12,100,100,100,7,100,100,3,100,3,5,100,100,100
80,13,100,100,100,7,100,100,3,100,3,5,100,100,100
81,13,100,100,100,7,100,100,3,100,3,5,100,100,100
82,14,100,100,100,7,100,100,3,100,3,5,100,100,100
83,14,100,100,100,7,100,100,3,100,3,5,100,100,100
84,14,100,100,100,7,100,100,3,100,3,5,100,100,100
85,15,100,100,100,7,100,100,3,100,3,5,100,100,100
86,16,100,100,100,7,100,100,3,100,3,5,100,100,100
87,16,100,100,100,7,100,100,3,100,3,6,100,100,100
88,16,100,100,100,7,100,100,3,100,3,6,100,100,100
89,16,100,100,100,7,100,100,3,100,3,6,100,100,100
90,16,100,100,100,7,100,100,3,100,3,6,100,100,100
