task,cluster,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14,beta15,beta16,beta17,beta18,beta19,beta20,beta21,beta22,beta23,beta24,beta25,beta26,beta27,beta28,beta29,beta30,beta31,beta32,beta33,beta34,beta35,beta36,beta37,beta38,beta39,beta40,beta41,beta42,beta43,beta44,beta45,beta46,beta47,beta48,beta49,beta50,beta51,beta52,beta53,beta54,beta55,beta56,beta57,beta58,beta59,beta60,beta61,beta62,beta63,beta64,beta65,beta66,beta67,beta68,beta69,beta70,beta71,beta72,beta73,beta74,beta75,beta76,beta77,beta78,beta79,beta80,beta81,beta82,beta83,beta84,beta85,beta86,beta87,beta88,beta89,beta90,beta91,beta92,beta93,beta94,beta95,beta96,beta97,beta98,beta99,beta100
0.0,0.0,0.43943843249750286,-1.319642341939857,1.2896327910998384,0.0272398900326129,-0.46402128842767193,0.7966514070440969,0.9383484391405821,-0.5513753823001899,-0.010313114323890107,-2.321431587421718,1.0218237698981874,1.0263388732857683,0.7852943242537612,-1.8482551584899791,-0.3750496322243894,-0.01929630218302119,0.35703207455724717,0.10859538599260535,1.4807323693933119,-1.6047247107606697,-0.06725080209603068,-0.7246061509250414,0.2908634033919273,0.7065719825893041,0.878038667031313,-0.9885177640617347,0.7706890527456834,-2.1360043556366435,-0.40512388651220677,0.8592878884674653,-0.8530015487093239,0.6479990951872797,0.8177188191578586,1.0836443813471932,1.061510048302235,-0.4393188355062653,0.03023677865946313,-0.36056407518344413,0.8839001290618226,2.7133049739542123,0.18954567619988244,-0.6946813811580339,0.3438967249160738,-2.0130448035110384,0.15802246367814105,-0.5433366703771865,-0.08315473566859324,-0.2741558210358275,1.1255760161925759,0.555422482103636,0.9116870061210538,-1.378512272823868,-1.1905521946123883,0.13881754454461953,-1.0671733031192314,-0.28756858320070267,0.5148895405270355,0.20281804389623118,0.540265229239328,1.3306637514278188,-0.68458250873052,-0.12601573304723002,0.10060512242784617,-0.16820846982942886,1.134151892353645,-2.0777866494100032,1.651061495188699,-0.8828147742675077,0.3225202719721615,0.6646481651157765,-0.676301212744587,0.5145170609566827,0.7480422673982514,0.7099785543475057,-0.5776438279540562,1.9829022148240305,0.41776887529792484,-1.0102489194059743,0.516112114365991,-0.11285120440984502,0.7966927507996491,-3.053978320133192,1.3133231506643832,0.08134871075688407,-0.20798418775444066,0.10030413275035466,0.7401226616811445,1.00566970990409,0.29392229396373515,1.443720286337615,0.3773909794009205,-0.10909588541839593,-0.886988899048286,-0.29144793608945396,0.8873183630551944,-0.2990517445402537,-0.27212406205405054,0.16563271881632846,-1.1085709354232989,-0.42530639071695936,0.18309220220152542
1.0,0.0,0.5177382748006104,-1.3096320510757506,0.8954522872063332,-0.07862553982521092,-0.9267562231998279,0.7038427568379412,1.007319063413273,-0.6991765629352825,0.03620768762475488,-2.139703924417005,1.256821356976858,0.9438395692853756,0.7252338153134625,-2.378148766078134,-0.3116575368043014,0.1276917311896464,0.4819739826195116,0.04066601714856574,1.429080984560157,-1.3519378641670892,-0.4746699305371438,-0.7482537075800664,0.30337066078246766,0.639952566473747,0.8286651015027684,-0.3084920494143659,0.6061871112373111,-1.5538719361854108,-0.43746433242969207,0.8573664972239458,-0.2036166897737441,0.3632923493240863,0.9166151560475798,1.386877161848589,0.7869445957189395,-0.016819052019945088,0.04006147296643231,-0.31139612589854926,0.5388225607501532,2.1280379171410297,-0.17306190128361815,-0.8380542722171191,0.04708448544594347,-2.2948747046707725,-0.24448151780112964,-1.0104250308063425,-0.13130375809778597,0.1724697722865289,0.7960502405489377,0.24822083341554435,0.798236563087473,-1.1300397285096122,-1.4129411999827803,-0.2593288210762133,-0.6664465106041382,-0.2660664121917199,0.25715312970006643,-0.2498115110274851,0.5385901720630614,1.7138068729259595,-0.8634689280371937,-0.21165996378226523,0.2996139266614971,-0.3195283615543161,0.7929039546682777,-2.32185164499009,2.4006137239789513,-1.1091263081433358,0.2228329833640891,0.8644563247525652,-0.7761298933014648,0.5548486705410208,0.7018719510451448,0.48078832561762264,-1.1661020060561427,2.023075586335782,0.05302703388174887,-1.0800672505807694,0.7025605208547997,0.03280356476951285,0.5561521491234357,-3.3374261544682113,1.4473343963405332,0.19100260423302587,0.11010882453363749,-0.9307342754076289,0.5401910174572256,1.1781876707293728,0.2609857941421315,1.7997619985393682,-0.047903088599978216,-0.2676868965909772,-1.088795487010103,-0.25774654135903924,0.9654742913136809,-0.11426255811938607,-0.18717486530031735,0.08497820509030446,-1.100180522541276,-0.43345774049333846,0.3329705774653394
2.0,1.0,0.3491887544143982,0.4368428049784895,0.2561940127473554,0.6629618542860882,1.6211924601169418,-0.7148656460230953,-0.4830912459587494,1.2123448240215935,-0.9098969018543289,0.7248672477830986,-1.7787604979824503,-0.5609643109975345,0.6283563406686231,0.22058512581944129,-0.1781143075195573,0.5074039934919893,-1.8896766676561811,-0.14379682682808376,0.7131370321466375,-0.2483145867735226,-0.710512994360611,-0.9876261537111939,0.4672316774105312,-1.8711426429094198,0.39584775564086555,-0.588072081666599,-0.16392522423357944,0.49943484503255126,0.8422992941791376,0.2163525379131384,0.013054986422891601,1.0239183285008195,2.0897888372019184,0.7629569239065345,-1.1195262383722222,-2.0810942947692164,2.0501147484728497,-1.810987927005062,1.1992899515286257,1.1941330303266389,-0.36423317844180425,0.7834791068913495,-1.020148173636478,1.1611944902874538,-0.6297985507564079,0.6523701441883989,1.2055780399241234,-0.12883439168118133,2.173785632097622,0.3703527312869853,0.8502978312059644,-0.3763487275545405,0.06067200393206864,1.3227187098889004,-0.8915189755351354,-2.114885846811461,-0.8072810266890532,-1.2052635795785522,-0.1541362171495576,0.48423705924876825,-0.9083540316783739,-0.328657549907244,-0.9944529014340311,-0.8135521999990936,0.2916982653914641,0.7963855433289511,0.00491802622084575,0.9441292424569955,0.5892704539122826,-0.05097546279881918,-0.6684600613646628,-1.1351486608180021,-1.4463070425370577,0.5476204814630785,-0.3547703986704605,2.0020951763595143,0.2955640146279903,-1.5577256378083542,1.1288736581314394,-2.0061602134327123,-1.373234992941976,0.33143659090234556,0.2006819300604329,1.1497155981152256,-1.5919193351258474,-1.1824360337999096,-0.6761571398094633,-0.4827482202670763,-1.1633874320881363,-0.15519171003102497,-0.5498108185265932,-1.6072590791288222,-0.8446371205660774,1.19826145523247,-0.3331028935467325,-0.05870280270730087,0.6607534428046022,0.2653980748664563,-0.7983439539758057,-0.5054074048762436,-0.581810023619164
3.0,1.0,0.5483450022554215,0.7042711473439763,0.006595271528903046,0.4533145522027682,1.3852777491829502,-0.867880891792173,-0.6575019306817278,1.2558341152509516,-1.4328007018241196,0.9912791163011986,-1.766445340127386,-0.8829310723733923,1.004209787494073,0.09787538030772663,-0.3409637812291353,0.8750530853862722,-1.4168120385772127,0.030256943951808724,0.7101304716043064,-0.2367123469916166,-0.5316489783825287,-1.0501350044999964,0.36680243071490715,-2.017460981207892,0.5342959182293066,-0.6094295978095667,-0.0501319918791035,0.7446842899263727,0.6930595448783569,0.36486082169614437,0.19901980629991867,0.7351309752732598,2.2118932979076655,0.7228909119088432,-1.2015768359396741,-2.1162999593222893,1.8545340332113533,-1.4755591848934013,1.0728466266287437,0.6055132236847194,-0.6533526504930752,0.8361172096086443,-0.5038393975564193,1.1477187172400456,-0.6753474533811357,1.0530657734684525,0.7869972502932889,0.16514858173143016,2.5104309331907,0.36035774493384676,0.9849272086862673,-0.2672182165234752,0.17680427186108205,0.9900820513634139,-0.8334936822390436,-2.167702008780692,-0.2159699848179395,-0.741389303425803,0.21015717215323235,0.7206979186420633,-0.8812310019883223,-0.18010464674417176,-0.7610945549365821,-0.9530694297212445,0.06210976148581218,0.867306725382058,0.5388408168166158,1.0713123698613995,1.056976856383314,0.11954796131060193,-0.665474554369673,-0.6466521349959737,-1.535656202748548,0.02316595743716998,-0.49436787705978225,2.129574486564314,0.09012542748713148,-1.5164317795852789,1.3808576463961604,-1.7892410574086202,-1.2132215476381227,0.44288109277632615,0.03823483617302851,1.3047225052391591,-1.5614442210195731,-1.0351528779657782,-0.34057047249745537,-0.566358959611308,-1.5361394825584946,0.45581905275413037,-0.637508747132823,-1.6562689225223386,-1.0604078544305744,1.4933982515925335,-0.48405270088190994,-0.4395344400477804,0.8052913088904129,0.3386461443752726,-0.8068954151854654,-0.311216248361561,-0.7535533496589217
4.0,0.0,0.3948204438521461,-1.2318568503242273,1.0107389632954034,-0.41786869224998213,-0.7101135471649676,0.5383242384099863,0.8706322173526206,-0.5498288257396162,0.005684534171661537,-2.3727874460116976,1.3294985301042315,0.7176938795515729,1.0039158272890965,-2.1188571248034616,-0.20660333945426523,-0.37578250821124876,0.06108313200792881,0.19104313222018907,1.4964043247602132,-1.6466268665380082,-0.06592576010973955,-0.5824244650130304,0.4078811293655482,0.5607549193713876,1.3501964070584647,-0.2082078219618793,0.9319747430790561,-2.0819121703178323,-0.13900404058155982,1.0918806201423696,-0.06594686119507204,0.14286782475924018,0.8977976331640225,1.1989000837010084,0.8650413787456409,-0.0837515146379676,0.13051626441289635,-0.700639359575298,0.5244397629472842,2.542610446466065,0.1238041335320027,-0.5488793506312827,-0.1139235032802862,-1.978956927984575,0.09604961824423747,-0.9670849883965471,-0.13136785819485677,-0.10318383104820743,0.7649098720036693,0.2605760582997089,0.7953037087850533,-1.5736751780932472,-1.2080136493440483,-0.3186066146836537,-0.9840263616444769,-0.1338641707430435,0.31015282446184933,-0.1567864909672027,0.7046793744859678,1.5117734813614518,-1.4804079292427836,-0.4897421324472382,0.3127068746873128,-0.15196200587876246,0.8753702200200237,-2.4734446295139225,1.947146705801548,-1.2076725774405292,0.274955171474434,0.7091195536451114,-0.5638031982907359,0.5306536132234435,0.6554530299165515,0.8918100619881214,-1.0179105604791834,2.322122147610859,-0.05421887260674427,-1.151206180632617,0.9979818890522028,0.1690835174084429,0.5657109059698645,-3.2373848864931842,1.7669066696180489,0.07931846577139079,0.17811166017036495,-0.48722811290299894,0.8173629829694352,0.904062248800936,0.07151548288471032,1.229906428693752,-0.062240507558485925,-0.570476308299931,-0.48577814633375227,-0.578528015358928,0.6354477755576293,-0.10035299282176405,-0.627047130947274,0.4724306902359285,-0.8972186977603221,-0.31399749131580046,0.24729627853813702
5.0,4.0,-0.013375523924359117,-0.441644050249837,0.975939301239842,1.5526899691626936,0.999828325480759,0.45103902278844094,-1.0195222718107209,1.0372930870972719,0.4681002416634501,-0.37603858146570057,-0.5040622765686754,0.04037904105950266,0.8240048233019049,0.49079072681775615,-1.928432254736031,-0.8561930699855931,-0.5549863117133944,-0.09652624862821499,0.13278150221520577,0.4786193545060538,-0.09968600576786954,-0.5501270531665717,0.428916653227869,-0.29579113497137804,-0.37193993268266656,0.26480912580219007,-1.1506312928511297,-0.2021049036023282,1.3024133749048352,-1.4918839052895383,-1.6578950475004561,1.3512874737955498,-0.8280280834018265,-0.12395008894637348,2.1241670346922756,-0.447770574463064,-0.621087616462063,0.7703676743419555,-0.1536123888189245,0.4288189845592684,-0.37232221493050865,-1.1272095738273444,0.3212992899083107,0.08910731955049489,-1.3185194192167995,-0.6786699028942562,-1.663424879295323,-0.2358034486915202,0.6133687908504433,-0.5728516709105932,-0.8557888132791562,0.056435030998108676,-0.297659788460159,1.1889496879624333,-1.200556141566243,-1.4576006142268558,1.9247956444434797,-1.4521928493235474,-1.2792542712778128,0.48918823358997676,0.5328554092685536,0.5881134818563338,-0.11526744378052661,-0.3297881578164731,-0.24139351070037735,-0.8287279346272096,1.3288845293485059,-0.3355553743009916,0.43049188904209346,1.951226712247219,-0.5402457743831228,-0.20966776907816737,-0.240071725638471,-0.993507826460936,0.22230067307666687,0.40094110261935456,-1.1111328752236203,-1.6195472932253028,-0.2685382459300409,-0.44771204223067934,-1.6155669767004888,0.29975876578226834,-1.0027194487435458,0.5588643943570492,-0.853549652764384,-2.1994232597455,0.7231451423915578,0.8772986393745378,-0.6934859743655625,-1.4458771933706311,0.14206243756119935,0.049858279137451195,0.09439856260171203,0.01595494022510538,-2.1170556771751206,-1.1755674663928777,0.5091799640612761,0.9761637256460405,-0.5999813505106883,-0.05204527932475622,-0.6041959796795804
6.0,4.0,-0.34572503639236174,0.052160625265970095,0.7767049542467462,1.4253897054184852,1.0276683161260003,0.2681674758985661,-0.7375146215707664,1.2696722938508727,0.7434431105788115,-0.7133805591138561,-0.6174123620199237,-0.12100835310655123,0.263318977350921,0.27165057913895485,-1.7385404201065633,-1.3140542750275777,-0.9309873285674373,-0.3719680179948281,0.2848929874512778,0.7424556070118645,-0.14422916991442736,-0.5377638075318751,0.4135043362792092,-0.07742918215762681,-0.36962174972487016,0.421124163428345,-1.2028042793086438,-0.6106509238397995,1.5151383172506179,-1.0711850003505465,-1.6844475129801475,1.5416457987416066,-0.6248725797322923,-0.13231398790327248,1.8364471966756337,-0.6755307908267534,-0.4477646319516278,0.2977183240995251,-0.5047687400080829,0.6730092689099405,-0.5055599775412806,-0.9201417815225301,0.1564120553233233,0.4207482125406292,-1.3981946279068396,-0.4821217550580419,-1.6268212122398786,0.17676271355643364,0.17548498571409654,-0.4052905759997297,-0.6597941348672537,0.21796287779122378,-0.18632726793777576,1.0821303493806866,-1.4168010205883912,-0.878728089286551,2.223213558471571,-1.5456438617954191,-0.9314775517988032,0.5940774669691931,0.24950728543880715,0.8435365881274419,0.38934455637626986,-0.2682970244515454,-0.38672992775272075,-0.6298878673052337,1.8057369061078585,-0.6405998055667009,0.18652623783196715,2.1592430270934186,-0.35628110272872604,0.532522401652517,0.2755034243758895,-1.3753324854985742,0.2017737073503716,0.6383510444743601,-0.5289569105896634,-1.249299415017806,-0.0767640996695384,-0.20373678143018353,-1.8514628311452765,-0.42536000021267706,-0.4639888832946578,0.2142640189351163,-0.7598127648337497,-2.502889552745628,0.8736037480958441,1.1987706883459637,-0.1402235483408969,-1.4061182143696151,-0.2356872315133956,-0.27947391475458755,-0.06398081847125758,0.11339612267830695,-2.176106113541109,-1.0030178947970105,0.371269529917404,0.723954394491457,-0.10451707587909236,-0.0484276371822724,-1.0182956521218112
7.0,2.0,0.44161005459166347,-0.5762401823559842,0.9197524784462272,-0.8600900245633436,-0.22354044868363687,0.13932223867560656,1.7473958896746729,0.7625410225699557,0.7337234204007594,-0.48355545583660775,1.431105283384374,2.253653920009953,1.7482503435208483,1.0366799744791217,0.7897273463748177,-1.0058538541346722,0.5216188748059704,0.5111277866218614,-0.22106932012213845,1.8397391704674968,0.7844539298887214,0.8028107615102292,0.47527350621697595,-2.2116763703063143,-0.29774230610027347,-0.3486926833098047,1.0580077926253029,0.2161544642189883,0.443105317812858,0.4183056054489452,0.008792126326398225,-0.5304720725462437,-1.3157773952758767,0.12581806879163668,0.544885068525394,2.7440005391610547,0.392170565414519,0.5646990980499055,-0.5607834981184399,0.539896857017359,0.9984676062142039,-1.291119028738249,-0.8952236386815167,0.6965438455383124,1.0640228856401373,0.6013018851116958,-0.5817175012427738,0.09790082406413514,1.7385861186491056,-1.6455877567275365,-1.2408287299086072,0.20288842184133465,-0.2845115500850196,-1.4325317714284278,-0.6264797604978013,0.5450552581270652,-0.5883440934786399,-0.8930420204352916,1.487980660863712,0.22769317226170244,0.37602743723877236,0.9217825503153567,0.010297988625770749,1.0500993671602576,0.2928724050189747,1.5995280549334245,-0.35912266719551095,0.28468813363116946,0.04302969601365916,-0.6054072977903824,-0.30679151400766463,-0.7158103451740709,0.1110067596511334,0.8753676203511689,-0.05722440460315481,0.48485589292456843,0.27558007005477086,-0.31889752352306416,-0.2981764191497577,-0.2605039478050807,-2.185998005804831,1.5834512422467966,0.17146242178796245,-0.5789070893738073,-1.2720928528477284,1.412497063410991,-0.12852964202696263,0.22113598765454348,0.18253031855607774,1.0507035226147914,-1.0470830180931037,0.9583091956205428,-0.091776986102221,1.325918763581772,-0.27616370824400815,-0.3195251954633206,-1.7126903262436337,-0.28867076378304574,0.752692626826365,0.6830209178464103,-0.45217891741651095
8.0,4.0,-0.44746958280622684,-0.6744769799477945,1.0761019418347033,1.741471275572189,1.3272429633265495,0.24902760363005472,-1.0553325791570671,0.9935716710608,0.8189825536557147,-0.7425373071450294,-0.5742889804092757,-0.07288888429852697,0.9516011336924616,0.40666183565917813,-2.1853089803440437,-1.0600848463909933,-0.8020745542031676,0.018129071494302956,0.2573502515254721,0.22349996082504828,-0.2934082568167063,-0.18254243935028808,0.5725968376227635,-0.03065027190001011,-0.23800570897100845,0.13869233120354746,-0.9745132604344096,-0.44156147582926897,1.6703506940909936,-1.4416778644627049,-1.7216349965107478,1.4917531303695413,-0.40993887313931954,-0.23364218134081022,1.8571894500755868,-0.7193951698016324,-0.2971195413050006,0.7839343513003979,-0.003953590896319525,-0.05667915274223767,-0.664969783185259,-0.44731481213703084,0.49339252886587304,0.3482927244146423,-1.3490445252880563,-0.9295340911083485,-2.1089351926620603,0.4038808730572824,-0.2618145965646254,-0.12998273884018582,-0.4554551359775282,0.05715721987984643,-0.48957963758174694,1.3478102204170375,-1.2432398590466969,-1.1512134791689488,2.201872573956762,-1.5121857612820078,-1.0593537373263087,0.29594770139620574,0.4904623837050366,0.7758760184886924,0.21689303641655486,-0.024917246665167425,-0.29899061063766585,-0.4731998712747948,1.0104113418909288,-0.25127765015403203,0.3447523139032934,1.8903302559729172,-0.5264479581006274,-0.06472819831104469,0.3749570603673468,-1.6195528522734808,0.5287358539156622,0.44634991943803387,-0.8914500162805878,-1.0585096320337273,-0.539674852746709,-0.4829752660838285,-1.6590465791615203,-0.07462037988075602,-0.8985267538306033,0.2822249749168275,-0.47485909311335683,-2.248057512653038,0.6540466150540912,1.0310382631702089,-0.48555310626642273,-1.4401456666615413,0.12729309916938486,-0.46688020283372345,0.14764059307090555,0.23156256251110294,-2.2224531528469043,-1.1205597194769912,0.6151354504612149,0.8225716744888524,-0.17293783918382827,-0.11604132732435533,-0.3938840835075352
9.0,4.0,0.0073105885280889404,-0.4479784143833478,1.3705653598063332,1.2905719561556894,1.3028016230218062,0.5673102177467699,-0.7435931650415565,1.2860420622552804,0.567778381423603,-0.6555573709610937,-0.7055983384037876,-0.43331266629188814,0.2775172822887382,0.4196123672829605,-2.252380095536341,-1.353562961720863,-1.1507055599359006,0.17927079701733029,0.20726414777895297,0.17473029461278317,-0.274701024101575,0.020360426004782994,0.3423016598231363,0.265012330674175,-0.3462549095332967,0.6668520025008939,-0.9886882222465787,-0.5240177832123933,1.590502088882929,-1.5324214254479416,-1.4101621194414298,1.9665897848942144,-0.8879603527351533,-0.3094180545238503,1.6509848801836984,-0.7273514337756006,-0.3598616713871267,0.39975145290590985,0.021538075041128202,0.3689782451160724,-0.3216230287942952,-0.8745682216467952,0.12387884905684526,0.14187612904743957,-1.3590670207787223,-0.7525993628747217,-2.165240796678923,0.17925327328656937,0.23995723814103964,-0.17712160182425468,-0.36198063646014855,0.31313308304925735,-0.2975856102565306,0.9929549624451237,-1.0636630191479408,-1.5339960086667848,2.2762161056620656,-1.627892249837752,-0.9558276268884869,0.47469660930064156,0.43213454607297763,0.5477025347985267,0.30220217887561557,-0.09347301510761069,-0.8821281769288948,-0.5660557433691552,1.282311286377851,-0.1529457499391985,0.6512868292120104,1.6387044447623247,-0.5576357178621292,-0.31576505364115265,0.6572388018223774,-1.3918773444837187,0.5643693399431167,0.6014263053853135,-1.120419792186431,-1.1371361586538806,-0.5423843550271134,-0.40903874077780855,-1.5694336148824177,0.013947285557977699,-0.8977593537860058,-0.11297658952773137,-0.6141650092668889,-2.2860202628681328,0.6140151906787674,1.0680881808648128,-0.5377977994202832,-1.8122151098977768,-0.024068492611513333,-0.3039049783450946,-0.40310310984031833,0.2334782779167842,-2.1223184996782187,-1.0468850114541066,0.49690765033691797,0.8189824428089252,0.03913375636131869,-0.360414424224687,-0.7026339431595029
