,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,2,1,1,1,1,1,1,1,1,1,1,1
3,1,2,3,1,1,1,1,1,1,1,1,1,1,1
4,1,2,3,1,1,1,1,1,1,1,1,1,1,1
5,1,2,3,1,1,1,1,1,1,1,1,2,1,1
6,2,2,3,1,1,1,1,1,1,1,1,2,1,1
7,2,2,3,1,1,1,1,1,1,1,1,2,1,1
8,2,2,3,1,1,1,1,1,1,1,1,2,1,1
9,2,2,3,1,1,1,1,1,1,1,1,2,1,1
10,2,2,3,1,1,1,1,1,1,1,1,2,1,1
11,2,2,3,1,1,1,1,1,1,1,1,2,1,1
12,2,2,3,1,1,1,1,1,2,1,1,2,1,1
13,2,2,3,1,1,1,1,1,2,1,1,2,1,1
14,2,2,3,1,1,1,1,1,2,1,1,2,1,2
15,2,2,3,1,2,1,1,1,2,1,1,2,1,2
16,2,2,3,1,2,1,1,1,2,1,1,2,1,2
17,2,2,3,1,2,1,1,2,2,1,1,2,1,2
18,3,2,3,1,2,1,1,2,2,1,1,2,1,2
19,3,2,3,1,2,1,1,2,2,1,1,2,1,2
20,3,2,3,1,2,1,1,2,2,1,1,2,1,2
21,3,2,3,1,2,2,1,2,2,1,1,2,1,2
22,3,2,3,1,2,2,1,2,2,1,1,2,1,2
23,3,2,3,1,2,2,1,2,2,1,2,2,1,2
24,3,2,3,1,2,2,1,2,2,1,2,2,1,2
25,3,2,3,1,2,2,1,2,2,1,2,2,2,2
26,3,2,3,1,2,2,2,2,2,1,2,2,2,2
27,3,2,3,1,2,2,2,2,2,1,2,2,2,2
28,3,2,3,1,2,2,2,2,2,1,2,2,2,2
29,3,2,3,1,2,2,2,2,3,1,2,2,2,2
30,3,2,3,1,2,2,2,2,3,1,2,2,2,2
31,3,2,3,2,2,2,2,2,3,1,2,2,2,2
32,3,2,3,2,2,2,2,2,3,1,2,2,2,2
33,3,2,3,2,2,2,2,2,3,2,2,2,2,2
34,3,2,3,2,2,2,2,2,3,2,2,2,2,2
35,3,2,3,2,2,2,2,2,3,2,3,2,2,2
36,3,2,3,2,2,2,2,2,3,2,3,2,2,2
37,3,2,3,3,2,2,2,2,3,2,3,2,2,2
38,3,2,3,3,2,2,2,2,3,2,3,2,2,2
39,3,2,3,3,2,2,2,2,3,2,3,2,2,2
40,3,2,3,3,2,2,2,2,3,2,3,2,3,2
41,3,2,3,3,2,2,2,2,3,2,3,2,3,2
42,3,2,3,3,2,2,2,2,3,2,3,2,3,2
43,3,2,3,3,3,2,2,2,3,2,3,2,3,2
44,3,2,3,3,3,2,2,2,4,2,3,2,3,2
45,3,2,3,3,3,2,2,2,4,2,3,2,3,2
46,3,2,3,4,3,2,2,2,4,2,3,2,3,2
47,3,2,3,4,3,2,2,2,4,2,3,2,3,2
48,3,2,3,4,3,2,2,2,4,2,4,2,3,2
49,3,2,3,4,3,2,2,2,5,2,4,2,3,2
50,3,2,3,4,3,2,2,2,5,2,4,2,3,2
51,3,2,3,4,3,2,3,2,5,2,4,2,3,2
52,4,2,3,4,3,2,3,2,5,2,4,2,3,2
53,4,2,3,4,3,2,3,2,5,2,4,2,3,2
54,4,2,3,5,3,2,3,2,5,2,4,2,3,2
55,4,2,3,5,3,2,3,2,5,2,4,2,3,2
56,4,2,3,5,3,2,3,2,5,2,4,2,3,3
57,4,2,3,5,3,2,3,2,5,2,4,2,3,3
58,4,2,3,5,3,2,3,2,5,2,4,2,4,3
59,4,2,3,5,3,2,4,2,5,2,4,2,4,3
60,4,2,3,5,3,2,4,2,5,2,4,2,4,3
61,4,2,3,5,3,2,4,2,5,2,4,3,4,3
62,4,2,3,5,3,2,4,2,5,2,4,3,4,3
63,4,2,3,5,3,2,4,3,5,2,4,3,4,3
64,4,2,3,5,3,2,4,3,5,2,4,3,4,3
65,4,2,3,6,3,2,4,3,5,2,4,3,4,3
66,4,2,3,6,3,2,4,3,5,2,4,3,4,4
67,4,2,3,6,3,2,4,3,5,2,4,3,4,4
68,4,2,3,7,3,2,4,3,5,2,4,3,4,4
69,4,2,3,7,3,2,4,3,5,2,4,3,4,5
70,4,2,3,7,3,2,4,3,5,2,4,3,4,5
71,4,2,3,7,3,3,4,3,5,2,4,3,4,5
72,4,2,3,7,3,3,4,3,5,2,4,3,4,5
73,4,2,3,7,3,3,4,3,5,2,4,3,4,5
74,4,2,3,7,3,3,4,3,5,2,4,4,4,5
75,4,3,3,7,3,3,4,3,5,2,4,4,4,5
76,4,3,3,7,3,3,4,3,5,2,4,4,4,5
77,4,3,3,7,3,3,4,3,5,3,4,4,4,5
78,4,3,3,7,3,3,4,3,5,3,4,4,4,5
79,4,3,3,7,3,3,4,3,5,3,5,4,4,5
80,4,3,3,7,3,3,4,3,5,3,5,4,4,5
81,4,4,3,7,3,3,4,3,5,3,5,4,4,5
82,4,4,3,7,3,3,4,3,5,3,5,4,4,5
83,4,4,3,7,3,3,4,3,5,3,5,4,4,5
84,4,4,3,7,3,3,4,3,5,3,5,5,4,5
85,4,4,3,7,3,3,4,3,5,3,5,5,4,5
86,4,4,3,7,3,3,4,3,5,3,5,5,4,5
87,4,4,3,7,3,3,4,3,5,3,6,5,4,5
88,4,4,3,7,3,3,4,3,5,3,6,5,4,5
89,4,4,3,7,3,3,4,3,5,3,6,5,5,5
90,4,4,3,7,3,3,4,3,5,3,6,5,5,5
91,4,4,3,7,3,3,4,3,5,4,6,5,5,5
92,4,4,3,7,3,3,4,3,5,4,6,5,5,5
93,4,4,3,7,3,3,4,3,5,4,6,5,5,5
94,4,4,3,7,3,3,4,4,5,4,6,5,5,5
95,4,4,3,7,3,3,4,4,5,4,6,5,5,5
96,4,4,3,7,3,3,4,4,5,4,6,5,5,6
97,4,4,3,7,3,3,4,4,5,4,6,6,5,6
98,4,4,3,7,3,3,4,4,5,4,6,6,5,6
99,4,4,3,7,3,3,4,4,5,4,6,7,5,6
100,4,4,3,7,3,3,4,4,5,4,6,7,5,6
