,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5,2,1,1,1,1,1,1,1,1,1,1,1,1,1
6,2,1,1,1,1,1,1,1,1,1,1,1,1,1
7,2,1,1,1,1,1,1,1,1,1,2,1,1,1
8,2,1,1,2,1,1,1,1,1,1,2,1,1,1
9,2,1,1,2,1,2,1,1,1,1,2,1,1,1
10,2,1,1,2,1,2,1,1,1,1,2,1,1,2
11,2,1,1,2,1,2,1,1,2,1,2,1,1,2
12,2,1,1,2,1,2,1,1,2,1,2,1,1,2
13,2,1,1,2,1,2,1,1,3,1,2,1,1,2
14,2,1,1,2,1,2,1,1,3,1,2,1,1,2
15,2,1,1,2,1,2,1,1,3,1,2,1,1,2
16,2,1,1,2,1,2,1,1,3,1,3,1,1,2
17,2,1,1,2,1,2,1,1,3,1,3,1,1,2
18,2,1,1,2,1,2,1,1,3,1,3,1,1,2
19,2,1,1,3,1,2,1,1,3,1,3,1,1,2
20,2,1,1,3,1,2,1,1,3,1,4,1,1,2
21,2,1,1,3,1,2,1,1,3,1,4,1,1,2
22,2,1,1,3,1,2,1,1,3,1,4,1,2,2
23,2,1,1,3,1,2,1,1,3,1,4,1,2,2
24,2,1,1,4,1,2,1,1,3,1,4,1,2,2
25,2,1,1,4,1,2,1,1,3,1,4,1,2,2
26,2,1,1,4,1,2,1,1,3,1,4,1,2,2
27,2,1,1,5,1,2,1,1,3,1,4,1,2,2
28,2,1,1,6,1,2,1,1,3,1,4,1,2,2
29,2,1,1,6,1,2,1,1,3,1,4,1,2,2
30,2,1,1,6,1,2,1,1,3,1,4,1,3,2
31,2,1,1,6,1,2,1,1,3,1,4,1,3,2
32,2,1,1,6,1,2,1,1,3,2,4,1,3,2
33,2,1,1,6,1,2,1,1,3,2,4,1,3,2
34,2,1,1,6,1,2,1,1,3,2,5,1,3,2
35,2,1,1,6,1,2,1,1,3,2,5,1,3,2
36,2,1,1,7,1,2,1,1,3,2,5,1,3,2
37,2,1,1,7,1,2,1,1,3,2,5,1,3,2
38,2,1,1,7,1,2,1,1,3,2,6,1,3,2
39,2,1,1,7,1,2,2,1,3,2,6,1,3,2
40,2,1,1,7,1,2,2,1,3,2,6,1,3,2
41,2,1,1,7,1,3,2,1,3,2,6,1,3,2
42,2,1,1,7,1,3,2,1,3,2,6,2,3,2
43,2,1,1,7,1,3,2,1,3,2,6,2,3,2
44,2,1,1,7,1,3,2,1,3,2,6,2,3,2
45,2,1,1,7,1,3,2,1,3,2,7,2,3,2
46,2,1,1,7,1,3,2,1,3,2,7,2,3,2
47,2,1,1,8,1,3,2,1,3,2,7,2,3,2
48,2,1,1,8,1,3,2,1,3,2,7,2,3,2
49,2,1,1,8,1,3,2,1,3,2,7,2,3,2
50,2,1,1,9,1,3,2,1,3,2,7,2,3,2
51,2,1,1,9,1,3,2,1,3,2,7,2,3,2
52,2,1,1,9,1,3,2,1,3,2,7,2,3,2
53,2,1,1,9,1,3,2,1,3,2,7,3,3,2
54,2,1,1,9,1,3,2,1,3,2,7,3,3,2
55,2,1,1,9,1,3,2,1,3,2,7,3,3,3
56,2,1,1,9,1,3,2,1,3,2,7,3,3,3
57,2,1,1,9,1,3,2,1,3,2,7,3,3,4
58,2,1,1,9,1,3,2,1,3,2,7,3,3,4
59,2,1,1,9,1,3,2,1,3,2,7,3,3,4
60,2,1,1,9,1,3,2,1,3,2,8,3,3,4
61,2,1,1,9,1,3,2,1,3,2,8,3,3,4
62,2,1,1,9,1,3,2,1,3,2,8,4,3,4
63,2,1,1,9,1,3,2,1,3,2,8,4,3,4
64,2,1,1,9,1,3,2,1,3,2,8,4,3,5
65,2,1,1,9,1,3,2,1,3,2,8,4,3,5
66,2,1,1,9,1,3,2,1,3,2,8,4,3,5
67,2,1,1,9,1,3,2,1,3,2,8,4,3,6
68,2,1,1,9,1,3,2,1,3,2,8,4,3,6
69,2,1,1,9,1,3,2,1,3,2,8,4,3,6
70,2,1,1,10,1,3,2,1,3,2,8,4,3,6
71,2,1,1,10,1,3,2,1,3,2,8,4,3,6
72,2,1,1,10,1,3,2,1,3,2,9,4,3,6
73,2,1,1,10,1,3,2,1,3,2,10,4,3,6
74,2,1,1,10,1,3,2,1,3,2,10,4,3,6
75,2,1,1,10,1,3,2,1,3,2,10,4,3,6
76,2,1,1,10,1,3,2,1,3,2,10,5,3,6
77,2,1,1,10,1,3,2,1,3,2,10,5,3,6
78,2,1,1,10,1,3,2,1,3,3,10,5,3,6
79,2,1,1,10,1,3,2,1,3,3,10,5,3,6
80,2,1,1,10,1,3,2,1,3,3,10,6,3,6
81,2,1,1,10,1,3,2,1,3,3,10,6,3,6
82,2,1,1,10,1,3,2,1,3,3,10,7,3,6
83,2,1,1,10,1,4,2,1,3,3,10,7,3,6
84,2,1,1,10,1,4,2,1,3,3,10,7,3,6
85,2,1,1,11,1,4,2,1,3,3,10,7,3,6
86,2,1,1,11,1,4,2,1,3,3,10,7,4,6
87,2,1,1,11,1,4,2,1,3,3,10,7,4,6
88,2,1,1,11,1,4,2,1,3,3,11,7,4,6
89,2,1,1,11,1,4,2,1,3,3,11,7,4,6
90,2,1,1,11,1,4,3,1,3,3,11,7,4,6
91,2,1,1,11,1,4,3,1,3,3,11,7,4,6
92,2,1,1,11,1,4,4,1,3,3,11,7,4,6
93,2,1,1,11,1,4,4,1,3,3,11,7,5,6
94,2,1,1,11,1,4,4,1,3,3,11,7,5,6
95,2,1,1,11,1,5,4,1,3,3,11,7,5,6
96,2,1,1,11,1,5,4,1,3,3,11,7,5,6
97,2,1,1,11,1,5,4,1,3,3,11,7,5,6
98,2,1,1,12,1,5,4,1,3,3,11,7,5,6
99,2,1,1,12,1,5,4,1,3,3,11,7,5,6
100,2,1,1,13,1,5,4,1,3,3,11,7,5,6
