,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
3,1,2,1,2,1,1,1,1,1,1,1,1,1,1
4,1,2,1,2,1,1,1,1,1,1,1,1,1,1
5,1,2,1,2,1,1,1,1,1,1,1,1,2,1
6,1,3,1,2,1,1,1,1,1,1,1,1,2,1
7,1,3,1,2,1,1,1,1,1,1,1,1,2,1
8,1,4,1,2,1,1,1,1,1,1,1,1,2,1
9,1,4,1,3,1,1,1,1,1,1,1,1,2,1
10,1,4,1,3,1,1,1,1,1,1,1,1,3,1
11,1,4,1,3,1,1,1,1,1,1,1,1,3,1
12,1,4,1,1,1,1,1,1,1,1,1,1,3,1
13,1,4,1,1,1,1,1,1,1,1,1,1,3,2
14,1,4,1,1,1,1,1,1,1,1,1,1,3,2
15,1,4,1,1,1,1,1,1,1,1,1,1,3,2
16,1,5,1,1,1,1,1,1,1,1,1,1,3,2
17,1,1,1,1,1,1,1,1,1,1,1,1,3,2
18,1,1,1,1,1,1,1,1,2,1,1,1,3,2
19,1,1,1,1,1,1,1,1,2,1,1,1,3,3
20,1,1,1,1,1,1,1,1,1,1,1,1,3,3
21,1,1,1,1,1,1,1,1,1,1,1,1,3,4
22,1,1,1,1,1,1,1,1,1,1,1,1,3,4
23,1,1,1,1,1,1,1,1,1,1,1,1,3,4
24,1,1,1,1,1,1,1,1,1,1,1,1,3,4
25,1,1,1,1,1,1,1,1,1,1,2,1,3,4
26,1,1,1,1,1,1,1,1,1,1,2,1,3,4
27,1,1,1,1,1,1,1,1,1,1,2,1,3,4
28,1,1,1,1,1,1,1,1,1,1,2,1,3,5
29,1,1,1,1,1,1,1,1,1,1,1,1,3,5
30,1,1,1,1,1,1,1,1,1,1,1,1,4,5
31,1,1,1,1,1,1,1,1,1,1,1,1,4,5
32,1,1,1,1,1,1,1,1,1,1,1,1,4,5
33,1,1,1,1,1,1,1,1,1,1,1,1,4,6
34,1,1,1,1,1,1,1,1,1,1,1,1,4,1
35,1,1,1,1,1,1,1,1,1,1,1,1,5,1
36,1,1,1,1,1,1,1,1,1,1,1,1,6,1
37,1,1,1,1,2,1,1,1,1,1,1,1,6,1
38,1,1,1,1,3,1,1,1,1,1,1,1,6,1
39,1,1,1,1,3,1,1,1,1,1,1,1,6,1
40,1,1,1,1,3,1,1,1,1,1,1,1,6,1
41,1,1,1,1,3,1,1,1,1,1,1,1,7,1
42,1,1,1,1,1,1,1,1,1,1,1,1,7,1
43,1,1,1,1,1,1,1,1,1,1,1,1,8,1
44,1,1,1,1,1,1,1,1,1,1,1,1,8,1
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1,2,1,1,1,1,1,1,1,1,1,1,1,1
47,1,2,1,1,1,1,1,1,1,1,1,1,1,2
48,1,2,1,1,1,1,1,1,1,1,1,1,1,2
49,1,2,1,1,1,1,1,1,1,1,1,1,1,2
50,1,2,1,1,1,1,1,1,1,1,1,1,1,2
51,1,2,1,1,1,1,2,1,1,1,1,1,1,2
52,1,2,1,1,1,1,2,1,1,1,1,1,1,2
53,1,2,2,1,1,1,2,1,1,1,1,1,1,2
54,1,1,2,1,1,1,2,1,1,1,1,1,1,2
55,1,1,2,1,1,1,2,1,1,2,1,1,1,2
56,1,1,1,1,1,1,2,1,1,2,1,1,1,2
57,1,2,1,1,1,1,2,1,1,2,1,1,1,2
58,1,2,1,1,1,1,2,1,1,2,1,1,1,2
59,1,2,1,1,1,1,2,1,1,2,2,1,1,2
60,1,2,1,1,1,1,2,1,1,2,2,1,1,2
61,1,2,1,1,1,1,3,1,1,2,2,1,1,2
62,1,2,1,1,1,1,1,1,1,2,2,1,1,2
63,1,2,1,1,1,1,1,1,1,2,2,1,1,2
64,1,3,1,1,1,1,1,1,1,2,2,1,1,2
65,1,1,1,1,1,1,1,1,1,2,2,1,1,2
66,1,1,1,1,1,1,1,1,1,3,2,1,1,2
67,1,1,1,1,1,1,1,1,1,3,2,1,1,2
68,1,1,1,1,1,1,1,1,1,3,2,1,1,3
69,1,1,1,1,1,1,1,1,1,3,2,1,1,3
70,1,1,1,1,1,1,1,1,1,3,2,1,1,4
71,1,1,1,1,1,1,1,1,1,1,2,1,1,4
72,1,1,1,1,1,1,1,1,1,1,2,1,1,5
73,1,1,1,1,1,1,1,1,1,1,2,1,1,1
74,2,1,1,1,1,1,1,1,1,1,2,1,1,1
75,1,1,1,1,1,1,1,1,1,1,2,1,1,1
76,1,1,1,1,1,1,1,1,1,1,2,2,1,1
77,1,1,1,1,1,1,1,1,1,1,2,2,1,1
78,1,2,1,1,1,1,1,1,1,1,2,2,1,1
79,1,2,1,1,1,1,1,1,1,1,1,2,1,1
80,1,2,1,1,1,1,1,1,1,1,1,2,1,1
81,1,2,1,1,1,1,1,1,1,1,1,2,1,2
82,1,3,1,1,1,1,1,1,1,1,1,2,1,2
83,1,3,1,1,1,1,1,1,1,1,1,2,1,2
84,1,3,1,1,1,1,1,1,1,1,1,2,1,2
85,1,3,1,1,1,1,1,1,1,1,1,2,1,1
86,1,3,1,1,1,1,2,1,1,1,1,2,1,1
87,1,3,1,1,1,1,3,1,1,1,1,2,1,1
88,1,3,1,2,1,1,3,1,1,1,1,2,1,1
89,1,3,1,2,1,1,3,1,1,1,1,2,1,1
90,1,3,1,2,1,1,3,1,1,1,1,2,1,1
91,1,3,1,3,1,1,3,1,1,1,1,2,1,1
92,1,3,1,3,1,1,3,1,1,1,1,2,1,1
93,1,3,1,3,1,1,3,1,1,1,1,2,1,1
94,1,4,1,3,1,1,3,1,1,1,1,2,1,1
95,1,1,1,3,1,1,3,1,1,1,1,2,1,1
96,1,1,1,4,1,1,3,1,1,1,1,2,1,1
97,1,1,1,4,1,1,1,1,1,1,1,2,1,1
98,1,1,1,1,1,1,1,1,1,1,1,2,1,1
99,1,1,1,1,1,1,1,1,1,1,1,3,1,1
100,1,1,1,1,1,1,1,1,1,1,1,4,1,1
