,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
3,1,1,3,1,1,1,1,1,1,1,1,1,1,1
4,1,1,3,1,1,1,1,1,1,1,1,1,1,1
5,1,1,3,1,1,1,1,1,1,1,1,2,1,1
6,1,1,3,1,1,1,1,1,1,1,1,2,1,1
7,1,1,3,1,1,1,1,1,1,1,1,2,1,1
8,1,1,3,1,1,1,1,1,1,1,1,2,2,1
9,1,1,3,1,1,1,1,1,1,1,2,2,2,1
10,1,1,3,1,1,1,1,1,1,1,2,2,2,1
11,1,1,3,1,1,1,1,1,1,1,2,2,2,1
12,1,1,3,1,1,1,1,1,2,1,2,2,2,1
13,1,1,3,1,1,1,1,1,2,1,2,2,2,1
14,1,1,3,1,1,1,1,1,2,1,3,2,2,1
15,1,1,3,1,1,1,1,1,2,1,3,2,2,1
16,1,1,3,1,1,1,1,1,2,1,3,2,2,2
17,1,1,3,1,1,1,1,1,2,1,3,2,2,3
18,1,1,3,1,1,1,1,1,2,1,3,2,2,3
19,1,1,3,1,1,1,1,1,2,1,3,2,2,4
20,1,1,3,1,1,1,1,1,3,1,3,2,2,4
21,1,1,3,1,1,1,1,1,3,1,3,2,2,4
22,1,1,3,1,1,1,1,1,3,1,3,2,2,4
23,1,1,3,1,1,1,1,1,3,1,3,2,2,5
24,1,1,3,1,1,1,1,1,3,2,3,2,2,5
25,1,1,3,1,1,1,1,1,3,2,3,2,2,5
26,1,1,3,1,1,1,1,1,4,2,3,2,2,5
27,1,1,3,1,1,1,1,1,4,2,3,2,2,5
28,1,1,3,1,1,1,1,1,4,2,3,2,2,5
29,1,1,3,1,1,1,1,1,4,3,3,2,2,5
30,1,1,3,1,1,1,1,1,4,4,3,2,2,5
31,1,1,3,1,1,1,1,1,4,4,3,2,2,5
32,1,1,3,1,1,1,1,1,4,4,4,2,2,5
33,1,1,3,1,1,1,1,1,4,4,4,2,2,5
34,1,1,3,1,1,1,1,1,4,4,4,2,2,5
35,1,1,3,1,1,1,1,1,4,4,4,2,2,6
36,1,1,3,1,1,1,1,1,4,4,4,2,2,6
37,1,1,3,1,1,1,1,1,4,4,4,2,2,6
38,1,1,4,1,1,1,1,1,4,4,4,2,2,6
39,1,1,4,1,1,1,1,1,4,4,4,3,2,6
40,1,1,4,1,1,1,1,1,4,4,4,3,2,7
41,1,1,4,1,1,1,1,1,4,4,4,3,2,8
42,1,1,4,1,1,1,1,1,4,4,4,3,2,8
43,1,1,4,1,1,1,1,1,4,4,4,3,2,9
44,1,1,4,1,1,1,1,1,4,4,4,3,2,9
45,1,1,4,1,1,1,1,1,4,4,4,3,2,9
46,1,1,4,1,1,1,1,1,4,5,4,3,2,9
47,1,1,4,1,1,1,1,1,4,5,4,3,2,9
48,1,1,4,1,1,1,1,1,4,5,4,3,2,9
49,1,1,4,1,1,1,1,1,4,5,4,3,2,10
50,1,1,4,1,1,1,1,1,4,5,4,3,2,10
51,1,1,4,1,1,1,1,1,5,5,4,3,2,10
52,1,1,4,1,1,1,1,1,5,5,4,3,2,10
53,1,1,4,1,1,1,1,1,5,5,5,3,2,10
54,1,1,4,1,1,1,1,1,5,5,5,3,2,10
55,1,1,4,1,1,1,1,1,6,5,5,3,2,10
56,1,1,4,1,1,1,1,1,6,5,5,3,2,10
57,1,1,4,1,1,1,1,1,6,5,5,3,2,10
58,1,1,4,1,1,1,1,1,6,5,5,3,2,10
59,1,1,4,1,1,1,1,1,6,5,5,3,2,10
60,1,1,4,1,1,1,1,1,6,5,5,3,2,10
61,1,1,4,1,1,1,1,1,6,5,6,3,2,10
62,1,1,4,1,1,1,1,1,6,5,6,3,2,10
63,1,1,4,1,1,1,1,1,6,5,6,3,2,10
64,1,1,4,1,1,1,1,1,6,5,6,3,2,10
65,1,1,4,1,1,1,1,1,7,5,6,3,2,10
66,1,1,4,1,1,1,1,1,7,5,6,3,2,10
67,1,1,4,1,1,1,1,1,7,5,7,3,2,10
68,1,1,4,1,1,1,1,1,7,5,7,3,2,10
69,1,1,4,1,1,1,1,1,7,6,7,3,2,10
70,1,1,4,1,1,1,1,1,7,6,7,3,2,10
71,1,1,4,1,1,1,1,1,7,6,8,3,2,10
72,1,1,4,1,1,1,1,1,7,6,8,3,2,10
73,1,1,4,1,1,1,1,1,7,6,8,3,2,10
74,1,1,4,1,1,1,1,1,7,7,8,3,2,10
75,1,1,4,1,1,1,1,1,7,7,8,3,2,10
76,1,1,4,1,1,1,1,1,7,7,9,3,2,10
77,1,1,4,1,1,1,1,1,7,7,9,3,2,10
78,1,1,4,1,1,1,1,1,7,7,9,3,2,10
79,1,1,4,1,1,1,1,1,7,7,10,3,2,10
80,1,1,4,1,1,1,1,1,7,7,11,3,2,10
81,1,1,4,1,1,1,1,1,7,7,11,3,2,10
82,1,1,4,1,1,1,1,1,7,7,11,3,2,10
83,1,1,4,1,1,1,1,1,7,7,12,3,2,10
84,1,1,4,1,1,1,1,1,7,7,12,3,2,10
85,1,1,4,1,1,1,1,1,7,7,13,3,2,10
86,1,1,4,1,1,1,1,1,7,7,13,3,2,10
87,1,1,4,1,1,1,1,1,7,7,13,3,2,10
88,1,1,4,1,1,1,1,1,7,7,14,3,2,10
89,1,1,4,1,1,1,1,1,7,7,15,3,2,10
90,1,1,4,1,1,1,1,1,7,7,16,3,2,10
91,1,1,4,1,1,1,1,1,7,7,17,3,2,10
92,1,1,4,1,1,1,1,1,7,7,17,3,2,10
93,1,1,4,1,1,1,1,1,7,7,18,3,2,10
94,1,1,4,1,1,1,1,1,7,7,18,3,2,10
95,1,1,4,1,1,1,1,1,7,7,18,3,2,10
96,1,1,4,1,1,1,1,1,7,7,19,3,2,10
97,1,1,4,1,1,1,1,1,7,7,20,3,2,10
98,1,1,4,1,1,1,1,1,7,7,20,3,2,10
99,1,1,4,1,1,1,1,1,7,7,20,3,2,10
100,1,1,4,1,1,1,1,1,7,7,21,3,2,10
