,losses,bandit_selects
0,0.09684395066425804,
1,23.123806046409708,0.0
2,1.4367129440638484,6.0
3,8.661239857057243,4.0
4,4.686130609600844,9.0
5,2.817621355503546,6.0
6,2.3880243663416088,1.0
7,0.3026873354573734,8.0
8,1.825862112681592,12.0
9,1.2316070530475314,6.0
10,0.8359054386869448,6.0
11,9.973604768234265,7.0
12,2.4607013551612007,1.0
13,3.550249513162654,10.0
14,3.3788299999817255,13.0
15,3.6303678041267555,6.0
16,6.980387636240246,9.0
17,1.290667444764485,6.0
18,0.25157898343919755,8.0
19,3.077958968722971,1.0
20,1.9132716909720828,6.0
21,12.150853691200334,9.0
22,3.6446012381555484,13.0
23,3.6861539484963846,13.0
24,3.57620514238889,1.0
25,9.966299412535385,0.0
26,11.67008190781054,11.0
27,5.836093667818321,10.0
28,3.2833272232536275,6.0
29,0.2615073288029366,6.0
30,4.224887437362903,14.0
31,1.457685419474566,2.0
32,3.2244281541172053,6.0
33,0.2801667760228393,8.0
34,3.617772014541711,3.0
35,0.274820554204155,8.0
36,6.028920823748735,3.0
37,0.16935512637528527,8.0
38,0.8514244086929281,1.0
39,0.3000574114693007,8.0
40,0.13656802276764074,8.0
41,0.26561042274879104,8.0
42,0.2780939750050408,8.0
43,6.3593097955093,10.0
44,0.15412598177052617,8.0
45,0.18161787575442234,8.0
46,1.576160114077397,2.0
47,2.7205033083794157,6.0
48,1.3433197807890511,13.0
49,0.1847457380976083,8.0
50,2.552418403557963,13.0
51,2.4462346021600605,1.0
52,0.2754747796265344,8.0
53,7.806264851666679,9.0
54,0.23525045433894434,8.0
55,1.533178332928251,6.0
56,1.3660374491687834,2.0
57,0.21468436843137198,8.0
58,2.7360464650719645,2.0
59,0.26988548190472117,8.0
60,2.673311624219448,6.0
61,2.73834748767479,1.0
62,6.703828492592211,11.0
63,0.34698403804835776,8.0
64,0.29618999570388943,8.0
65,0.22718302831789297,8.0
66,0.3348439842298225,8.0
67,4.756010426444333,7.0
68,4.120900996649429,10.0
69,0.3511379507685459,8.0
70,0.787721475858793,13.0
71,8.201505284953726,9.0
72,0.357682164798445,8.0
73,0.18815869855550307,8.0
74,0.19798658051581539,8.0
75,0.22635391303564864,8.0
76,0.3364189017993966,8.0
77,1.769351147563743,2.0
78,6.879891430429622,10.0
79,0.2008235249044591,8.0
80,0.2941912726072904,8.0
81,4.579469078777649,10.0
82,3.4313298732792017,1.0
83,5.158431115761548,4.0
84,2.9790114131233545,1.0
85,3.8508985641628235,1.0
86,1.7949401467688435,6.0
87,1.217362794535387,6.0
88,4.019913875927946,13.0
89,3.939817064040769,14.0
90,0.8378774735482767,6.0
91,1.4411601067521145,2.0
92,2.621850169222892,12.0
93,0.30410492370363074,8.0
94,0.2052601277024094,8.0
95,0.3105953803261347,8.0
96,4.301221745553444,4.0
97,0.7035986862405929,6.0
98,0.24131746145807118,8.0
99,6.5076519094155865,14.0
100,1.7871221626263782,6.0
