,losses,bandit_selects
0,0.01199218789986817,
1,3.043341188549895,2.0
2,0.7341716642707273,3.0
3,0.5973701524429239,3.0
4,0.41768543147406145,3.0
5,1.1509548276016648,12.0
6,0.8243846947392077,3.0
7,0.09363992442611187,11.0
8,0.6954402585769145,3.0
9,3.2238001343572313,5.0
10,0.5576350197481688,4.0
11,0.038087438335715464,11.0
12,4.0095435314881405,8.0
13,0.03221123561333649,11.0
14,1.3107937300557042,13.0
15,0.920773472990868,1.0
16,0.77485184663509,4.0
17,0.20485084857975408,9.0
18,0.6939376767285826,4.0
19,0.2512383809003542,9.0
20,0.1461157203795094,9.0
21,1.7521325331702997,6.0
22,0.06069404262754019,11.0
23,0.07169932826471122,11.0
24,0.39455783664386845,14.0
25,0.38241657522420186,7.0
26,0.35523362036467804,7.0
27,0.08447124061460308,11.0
28,0.8318579557007081,3.0
29,0.12769077641081417,9.0
30,0.47557601182833703,7.0
31,0.6352524539494254,3.0
32,0.02872133800161091,11.0
33,0.056248711651217455,11.0
34,0.16489575674839577,9.0
35,0.07942599663983856,11.0
36,0.056231720727943475,11.0
37,0.8791367837169523,10.0
38,0.5564456334459585,7.0
39,0.9954341438993984,1.0
40,0.4899064309466435,7.0
41,0.19665301774967994,9.0
42,2.4558547320992434,2.0
43,0.5607699304843479,7.0
44,0.45556839711702657,7.0
45,0.43999397638859,7.0
46,0.42843958692811673,7.0
47,0.34310902220856243,7.0
48,0.6719062439226192,4.0
49,0.19100763158729114,9.0
50,0.1313594020343072,9.0
51,0.4411378424800616,7.0
52,0.22815907686105796,9.0
53,0.4901638983500529,7.0
54,0.037221378585416166,11.0
55,0.15343619763828606,9.0
56,0.828267208172326,3.0
57,0.6383774156221435,4.0
58,0.41312147812916195,7.0
59,0.326941064132715,7.0
60,0.033333733417097285,11.0
61,0.03526836038765734,11.0
62,0.3058535499981655,7.0
63,0.05353817836175689,11.0
64,0.13817302574102963,9.0
65,0.03383125656864235,11.0
66,0.08115309546002444,11.0
67,0.14981601211172538,9.0
68,0.06802602468604017,11.0
69,0.3171003322493269,7.0
70,0.14836539354394598,9.0
71,0.6829515357176139,4.0
72,0.08032215006720515,11.0
73,0.17395950936181526,9.0
74,0.051984683549396414,11.0
75,0.08310204069222397,11.0
76,0.053079265963913276,11.0
77,0.06893516199163864,11.0
78,0.031781006850016565,11.0
79,0.05936147771717639,11.0
80,0.26873415086003777,9.0
81,0.029539739662075775,11.0
82,0.06257502257563922,11.0
83,0.17667278915350668,9.0
84,0.5317213271202341,7.0
85,0.06652292263048304,11.0
86,0.076457255743124,11.0
87,0.04668721518000204,11.0
88,0.05280065657142687,11.0
89,0.050649775201690846,11.0
90,0.04038709981425873,11.0
91,0.05921321833405494,11.0
92,0.07079428260020622,11.0
93,0.3235779706934284,14.0
94,0.060726392686182434,11.0
95,0.05729009323871976,11.0
96,0.17772356800118336,9.0
97,0.03108285527483685,11.0
98,0.048781079806657274,11.0
99,0.04485568775239764,11.0
100,0.0903535099931485,11.0
