,losses,bandit_selects
0,0.05593716843446074,
1,0.04067776315095688,7.0
2,0.049418266140813204,13.0
3,0.03926863778466819,7.0
4,0.06427001677236599,5.0
5,0.04797156547452304,1.0
6,0.03974748293057336,7.0
7,0.03798035819094828,11.0
8,0.058619273802542574,1.0
9,0.047556925456078716,8.0
10,0.03866906087621029,7.0
11,0.038758189478509335,9.0
12,0.05865940074407332,2.0
13,0.03902776172536458,11.0
14,0.0389271476528852,11.0
15,0.03930676641897571,7.0
16,0.03805378459196985,11.0
17,0.05338122230566272,8.0
18,0.03915265700368909,7.0
19,0.03777860440006852,11.0
20,0.0379620695505322,11.0
21,0.03803330847102208,10.0
22,0.0376396045887959,11.0
23,0.03785962890231152,0.0
24,0.04485774336597369,3.0
25,0.03852177823815468,7.0
26,0.042318414512211903,12.0
27,0.06252701460825162,6.0
28,0.03822931976495596,11.0
29,0.04026210035232606,7.0
30,0.03790537146756892,11.0
31,0.03804488280813463,11.0
32,0.04005197972275658,9.0
33,0.03805697365546647,11.0
34,0.038748602592172006,7.0
35,0.03778198170799832,0.0
36,0.03794541726020176,11.0
37,0.03764683836244799,10.0
38,0.03887421169194547,7.0
39,0.037868330549115994,10.0
40,0.03827125463262081,7.0
41,0.037592175813824784,10.0
42,0.03771215472327137,0.0
43,0.03772512602036491,10.0
44,0.04911943724698238,14.0
45,0.043064454817851414,7.0
46,0.04107649639054215,7.0
47,0.03756909734464162,0.0
48,0.03805266429423469,11.0
49,0.03806907967590099,11.0
50,0.03770753740832894,0.0
51,0.03773147961488342,11.0
52,0.03789200389639675,10.0
53,0.040254862628977095,7.0
54,0.0388656410818533,7.0
55,0.03774585054306049,11.0
56,0.03776363183530193,10.0
57,0.03796233948739566,11.0
58,0.03966463967338375,7.0
59,0.03988111128000315,7.0
60,0.03782040577766646,0.0
61,0.038401555348690886,11.0
62,0.037896648613134166,10.0
63,0.04001132314443252,7.0
64,0.03828868638158049,11.0
65,0.03818618569715715,7.0
66,0.03884272014191772,7.0
67,0.03766109470443675,0.0
68,0.03777505132236879,10.0
69,0.03787521987442841,0.0
70,0.0379074582774452,11.0
71,0.03788805947213854,10.0
72,0.03994441888480187,7.0
73,0.037827582330188826,0.0
74,0.0377590723505286,0.0
75,0.03798895319277198,0.0
76,0.03858045753541564,11.0
77,0.04692764758405113,12.0
78,0.037573693648373506,10.0
79,0.037695782579069255,10.0
80,0.037747428917020896,10.0
81,0.03761958235046937,0.0
82,0.037787750794497685,0.0
83,0.03777778858597908,0.0
84,0.038134215317307575,0.0
85,0.037671361297835736,11.0
86,0.04188481320017976,9.0
87,0.037958363936908705,11.0
88,0.03833906076649828,11.0
89,0.03777556363267279,11.0
90,0.037763665938358504,0.0
91,0.037769722132091385,11.0
92,0.038555861432182204,11.0
93,0.03772266958346149,0.0
94,0.03831625198152819,11.0
95,0.03780640813297952,0.0
96,0.03823956054719829,0.0
97,0.038105857860258954,7.0
98,0.038010242914995884,0.0
99,0.03779572617469005,0.0
100,0.03797703444469485,11.0
