,losses,bandit_selects
0,0.03345401630876262,
1,2.0204785834376637,2.0
2,1.2288248188392557,11.0
3,0.9043382877602432,13.0
4,0.04389631294400418,3.0
5,0.3180281252607232,14.0
6,0.7567586530240079,1.0
7,1.0346129120414564,6.0
8,0.06399755434363669,7.0
9,3.0920953882544406,8.0
10,3.1633999427269472,5.0
11,0.07157983320808547,10.0
12,0.9319798398190574,13.0
13,0.31036809809469246,9.0
14,1.686400045021995,0.0
15,0.09697851478671986,10.0
16,0.05173606316999759,7.0
17,0.03771409913519146,3.0
18,0.15669513553283507,9.0
19,0.04255295857529412,10.0
20,0.10752652146303511,10.0
21,1.2862945370753545,12.0
22,0.03269593650461895,3.0
23,0.04905481339583464,3.0
24,0.09864179750848025,10.0
25,0.1532682841676642,9.0
26,0.055556962267276556,10.0
27,0.043655416378568214,3.0
28,0.035270571407682354,3.0
29,1.1297308924259437,11.0
30,0.03318470736649789,7.0
31,0.9260534743453764,13.0
32,0.08421505536697954,7.0
33,0.03888725145475147,3.0
34,0.08537169054904568,10.0
35,0.07506244899965235,7.0
36,0.05260260525750285,3.0
37,0.061495459273126364,7.0
38,0.048083368426606495,3.0
39,0.04287661580404953,3.0
40,0.04788248657013624,3.0
41,0.17212231012357762,9.0
42,0.06941170814582943,7.0
43,0.10382952149472806,7.0
44,0.035613062247409864,3.0
45,0.032643639785200844,3.0
46,0.03647569046352577,3.0
47,0.03789071456716662,3.0
48,0.08305309389487729,10.0
49,0.19021853717634005,9.0
50,0.03902252884925319,3.0
51,0.03844098484339193,10.0
52,0.035655976563370745,3.0
53,0.08123436344726402,7.0
54,0.0389350551579986,3.0
55,0.03571478614001529,3.0
56,0.06177015186866152,7.0
57,0.05931999416796687,3.0
58,0.048374710313204755,3.0
59,0.03053943368334222,3.0
60,0.03792397567624633,3.0
61,0.03811269774217361,3.0
62,0.03365115500887882,3.0
63,1.454304286156381,2.0
64,0.03551515345702386,3.0
65,0.05138484377789751,7.0
66,0.036340407884665665,10.0
67,0.030364293716732823,3.0
68,0.0552621229969909,3.0
69,0.04300210547354921,3.0
70,0.04421214247627753,3.0
71,0.037375750606757435,3.0
72,0.05153041961888213,10.0
73,0.03649253534989461,3.0
74,0.036120261350751054,3.0
75,0.04762045617877932,3.0
76,0.040388717797376794,3.0
77,0.16154539312987107,14.0
78,0.04024091312389948,3.0
79,0.06665974092034803,7.0
80,0.044637535726181586,3.0
81,0.042221037938917155,3.0
82,0.0333485410367061,3.0
83,0.04853287855333347,3.0
84,0.05542420602584781,3.0
85,0.5633954578284377,1.0
86,0.03390837477477093,3.0
87,0.034899846227512805,10.0
88,0.039530314105231744,3.0
89,0.04020735133227784,3.0
90,0.04530444391107593,3.0
91,0.10558268576824649,10.0
92,0.038169820562838526,3.0
93,0.03772507333340634,3.0
94,0.03441153974507347,3.0
95,0.02942330170427042,3.0
96,0.03738279757450034,3.0
97,0.03490898209518485,3.0
98,0.03971511579215382,3.0
99,0.3993041094825931,9.0
100,0.04052455717813095,3.0
