,losses,bandit_selects
0,5.988967873602483,
1,92.80278731575761,4.0
2,124.43515432731618,13.0
3,153.44941089105404,8.0
4,43.52531109747239,5.0
5,100.09315949861343,14.0
6,138.65143090715523,10.0
7,123.48078503012421,12.0
8,126.23271072190339,12.0
9,121.75044285242633,9.0
10,112.67202311029696,9.0
11,11.768351577750552,7.0
12,112.39265240894053,6.0
13,95.4250640249508,9.0
14,121.14615411297372,9.0
15,1.8926192219367655,7.0
16,126.35507221796901,3.0
17,79.48961670709512,5.0
18,2.2879404070385636,7.0
19,62.18509693233674,5.0
20,8.54013786019732,7.0
21,5.811276479374374,7.0
22,118.76258250412677,11.0
23,6.249718163103552,7.0
24,1.2827147002245136,7.0
25,0.6618006745326627,7.0
26,68.88689701842218,5.0
27,1.6921459636615042,7.0
28,3.9807756232372054,7.0
29,4.145512008943662,0.0
30,3.2951049225068676,7.0
31,1.0790836000643313,7.0
32,2.1295378244619223,7.0
33,55.22294355994939,5.0
34,2.16057139080678,0.0
35,2.909421255269836,7.0
36,100.46690035078736,14.0
37,3.3582622846127492,7.0
38,7.2318053854727005,7.0
39,2.7779589099574102,7.0
40,93.85134858157564,4.0
41,3.3144164913569014,7.0
42,90.63082098826453,1.0
43,6.64276564304368,7.0
44,1.7020542281951923,7.0
45,5.822578159488713,7.0
46,5.049945893008432,7.0
47,6.963748485759262,7.0
48,4.924757556811174,0.0
49,4.991454517966356,7.0
50,4.825986155116235,7.0
51,2.7240327330161356,7.0
52,0.6840285232909998,7.0
53,2.101666576020697,0.0
54,20.138104415650314,0.0
55,0.8767886029672703,7.0
56,2.5768315120507554,7.0
57,2.646813478367236,7.0
58,1.7202905054820599,7.0
59,5.656787447131439,7.0
60,0.8175938726046201,7.0
61,1.9866560598829903,7.0
62,2.853605154337005,7.0
63,21.31193690397699,7.0
64,2.9039711244848063,7.0
65,2.79295570928342,7.0
66,1.9615036108577533,7.0
67,4.586627440928389,7.0
68,1.2721919810961566,0.0
69,82.9604926334929,5.0
70,3.0737091831644228,7.0
71,7.461062223089127,7.0
72,0.7061745402725044,0.0
73,6.08956305296769,0.0
74,6.186398241540249,7.0
75,2.1398367460437924,7.0
76,2.5557077277471882,0.0
77,4.609335480114675,7.0
78,9.192203052209196,7.0
79,2.5107938400033203,7.0
80,7.650967880405532,7.0
81,4.708921682119644,7.0
82,3.5311478317891893,7.0
83,1.3390805494226437,7.0
84,5.165968517545199,7.0
85,1.1591538080446537,0.0
86,1.9641388005684755,7.0
87,3.860509002230707,7.0
88,7.16702348470924,0.0
89,10.303282668785965,7.0
90,1.9461917004233744,7.0
91,3.950841856052538,7.0
92,4.912330756449491,7.0
93,3.94901706510499,0.0
94,8.607221047495502,0.0
95,0.5694343094707625,7.0
96,1.8444676056767815,0.0
97,6.772502671285641,7.0
98,2.3459483688549967,7.0
99,4.690644581114344,7.0
100,2.0258277800329645,7.0
