,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
3,1,2,1,1,1,1,1,1,1,1,1,1,1,1
4,1,2,1,1,1,1,1,1,1,1,1,1,1,1
5,1,2,1,1,1,1,1,1,1,1,1,1,1,2
6,1,2,1,1,1,1,1,1,1,1,1,1,1,2
7,1,2,1,1,1,1,1,1,1,1,1,2,1,2
8,1,2,1,1,1,1,1,1,1,1,1,2,2,2
9,1,2,1,1,1,1,1,1,1,1,1,2,2,2
10,1,2,1,1,1,1,1,2,1,1,1,2,2,2
11,1,2,1,1,1,1,1,2,1,1,1,2,2,2
12,1,2,1,1,1,1,1,2,1,1,1,2,2,2
13,1,2,1,1,1,2,1,2,1,1,1,2,2,2
14,1,2,1,1,1,2,1,2,1,1,1,2,2,2
15,1,2,1,1,1,2,1,2,1,1,1,2,2,2
16,1,2,2,1,1,2,1,2,1,1,1,2,2,2
17,1,2,2,1,1,2,1,2,1,1,1,2,2,2
18,2,2,2,1,1,2,1,2,1,1,1,2,2,2
19,2,2,2,1,1,2,1,3,1,1,1,2,2,2
20,2,2,2,1,1,2,1,3,1,1,1,3,2,2
21,2,2,2,1,1,2,1,3,1,1,1,3,2,3
22,2,2,2,1,1,2,1,3,2,1,1,3,2,3
23,2,2,2,1,1,2,1,3,2,1,1,3,2,3
24,2,2,2,1,1,2,1,3,2,1,1,3,2,3
25,2,2,2,1,1,2,1,3,2,1,1,3,2,4
26,2,2,2,1,1,2,1,3,2,2,1,3,2,4
27,2,2,2,2,1,2,1,3,2,2,1,3,2,4
28,2,2,2,2,1,2,1,3,2,2,1,3,2,4
29,2,2,2,2,1,2,1,3,2,2,1,3,2,4
30,2,2,3,2,1,2,1,3,2,2,1,3,2,4
31,2,2,3,2,1,2,1,3,2,2,1,3,2,4
32,2,2,3,2,1,2,1,3,2,2,1,3,2,4
33,2,2,3,2,2,2,1,3,2,2,1,3,2,4
34,2,2,3,2,2,2,1,3,2,2,2,3,2,4
35,2,2,3,2,2,2,1,3,2,2,2,3,2,4
36,2,2,3,2,2,2,1,3,2,2,3,3,2,4
37,2,2,3,2,2,2,1,3,2,2,3,3,2,4
38,2,2,3,3,2,2,1,3,2,2,3,3,2,4
39,2,2,3,3,2,2,2,3,2,2,3,3,2,4
40,2,2,3,3,2,2,2,3,2,2,3,3,2,4
41,2,2,3,3,2,2,2,3,2,2,3,3,2,4
42,2,2,3,3,2,2,2,3,2,2,3,3,2,4
43,2,2,3,3,2,2,2,3,2,2,3,3,2,4
44,2,2,3,3,2,2,2,3,3,2,3,3,2,4
45,2,2,3,3,2,2,2,3,3,2,3,3,2,4
46,2,2,3,3,2,2,2,3,3,2,4,3,2,4
47,2,2,3,3,2,2,2,3,3,3,4,3,2,4
48,2,2,3,3,2,2,2,3,3,4,4,3,2,4
49,2,2,3,3,2,2,2,3,3,4,4,3,2,4
50,2,2,3,3,2,2,2,3,3,4,4,3,2,5
51,2,2,3,3,2,2,2,4,3,4,4,3,2,5
52,2,2,3,3,2,2,2,4,3,4,4,3,2,5
53,2,2,3,3,2,2,2,4,3,4,4,3,2,5
54,2,2,3,3,2,2,2,4,4,4,4,3,2,5
55,2,2,3,3,2,2,2,4,4,4,4,3,2,5
56,2,2,3,3,2,2,2,4,4,4,4,3,2,6
57,2,2,3,3,2,2,2,4,4,4,4,3,2,6
58,3,2,3,3,2,2,2,4,4,4,4,3,2,6
59,3,2,3,3,2,2,2,5,4,4,4,3,2,6
60,3,2,3,3,2,2,2,5,4,4,4,3,2,6
61,3,2,3,3,2,2,2,5,4,4,4,3,2,6
62,3,2,3,3,2,2,2,5,4,4,5,3,2,6
63,3,2,3,3,2,2,2,5,4,4,5,3,2,6
64,3,2,3,3,2,2,2,5,4,4,5,3,2,6
65,3,2,3,4,2,2,2,5,4,4,5,3,2,6
66,3,2,3,4,2,2,2,5,4,4,5,3,2,6
67,3,2,4,4,2,2,2,5,4,4,5,3,2,6
68,3,2,4,4,2,2,2,5,4,4,5,3,2,6
69,3,2,4,4,2,2,2,5,4,4,5,3,2,6
70,3,2,5,4,2,2,2,5,4,4,5,3,2,6
71,3,2,5,4,2,2,2,5,4,4,5,3,2,6
72,3,2,5,4,2,2,3,5,4,4,5,3,2,6
73,3,2,5,4,2,2,3,5,4,4,5,3,2,6
74,3,3,5,4,2,2,3,5,4,4,5,3,2,6
75,3,3,5,4,2,2,3,5,4,4,5,3,2,6
76,3,3,5,4,2,2,3,5,4,4,5,3,2,6
77,3,3,5,4,2,2,4,5,4,4,5,3,2,6
78,3,3,6,4,2,2,4,5,4,4,5,3,2,6
79,3,3,6,4,3,2,4,5,4,4,5,3,2,6
80,3,3,6,4,3,2,4,5,4,5,5,3,2,6
81,3,3,6,4,3,2,4,5,4,5,5,3,2,6
82,3,4,6,4,3,2,4,5,4,5,5,3,2,6
83,3,4,6,4,3,2,4,5,4,5,5,3,2,6
84,3,4,6,4,3,2,4,5,4,5,5,3,2,6
85,3,4,6,4,4,2,4,5,4,5,5,3,2,6
86,3,4,6,4,4,2,4,5,4,5,5,3,3,6
87,3,4,6,4,4,2,4,5,4,5,5,3,3,6
88,3,4,6,4,4,3,4,5,4,5,5,3,3,6
89,3,4,6,4,4,3,4,5,4,5,5,3,3,6
90,3,4,6,4,4,3,4,5,4,5,5,3,3,6
91,3,4,6,4,4,3,4,5,4,5,5,3,3,6
92,3,4,6,4,5,3,4,5,4,5,5,3,3,6
93,3,4,6,4,5,3,4,5,4,5,5,3,3,6
94,3,4,6,4,5,3,4,5,4,5,5,3,3,6
95,3,4,7,4,5,3,4,5,4,5,5,3,3,6
96,3,4,7,4,5,3,5,5,4,5,5,3,3,6
97,3,4,7,4,5,3,5,5,4,5,5,3,3,6
98,3,4,7,4,5,3,5,5,4,5,6,3,3,6
99,3,4,7,4,5,3,5,5,4,5,6,3,3,6
100,3,4,7,4,5,3,5,5,4,5,6,3,3,6
