,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
3,1,1,1,1,1,1,1,1,1,1,1,1,1,3
4,1,1,1,1,1,1,1,1,1,1,1,1,1,4
5,1,1,1,1,1,1,1,1,1,1,1,1,1,4
6,1,1,2,1,1,1,1,1,1,1,1,1,1,4
7,1,1,2,1,1,1,1,1,1,1,1,1,1,4
8,1,1,2,1,1,1,1,1,1,1,1,1,1,4
9,1,1,2,1,1,1,1,2,1,1,1,1,1,4
10,1,1,2,1,1,1,1,2,1,1,1,1,1,4
11,1,1,2,1,1,1,1,2,2,1,1,1,1,4
12,1,1,3,1,1,1,1,2,2,1,1,1,1,4
13,1,1,3,1,1,1,1,2,2,1,1,1,1,4
14,1,1,4,1,1,1,1,2,2,1,1,1,1,4
15,1,1,4,1,1,1,1,3,2,1,1,1,1,4
16,1,1,4,1,1,1,1,3,2,1,1,1,1,4
17,1,1,4,1,1,1,1,3,2,1,2,1,1,4
18,1,1,4,1,1,1,1,3,2,1,2,1,1,4
19,1,1,4,1,1,1,1,3,2,1,2,1,1,4
20,1,1,4,1,1,1,1,3,2,1,2,1,1,4
21,1,1,4,1,1,1,1,3,2,1,2,1,1,4
22,1,1,4,1,1,1,1,3,2,1,2,1,1,4
23,1,1,4,2,1,1,1,3,2,1,2,1,1,4
24,1,1,4,2,1,1,1,3,2,1,3,1,1,4
25,1,1,4,2,1,1,1,3,2,1,3,1,1,4
26,1,1,4,2,1,1,1,3,2,1,3,1,1,4
27,1,1,4,2,1,1,1,3,2,1,3,1,1,4
28,1,1,5,2,1,1,1,3,2,1,3,1,1,4
29,1,1,5,2,2,1,1,3,2,1,3,1,1,4
30,1,1,5,2,2,1,1,3,2,1,3,1,1,4
31,1,1,5,2,2,1,1,3,2,1,4,1,1,4
32,1,1,5,2,2,1,1,3,2,1,5,1,1,4
33,1,1,5,2,2,1,1,3,2,1,5,1,1,4
34,1,1,5,2,2,1,1,3,2,1,5,1,1,4
35,1,1,5,2,2,1,2,3,2,1,5,1,1,4
36,1,1,5,2,2,1,2,3,2,1,5,1,1,4
37,1,1,5,2,2,1,2,3,2,2,5,1,1,4
38,1,1,5,2,2,1,2,3,2,2,5,1,1,4
39,1,1,5,2,2,1,2,3,2,2,5,1,1,4
40,1,1,5,2,2,1,2,3,2,3,5,1,1,4
41,1,1,5,2,2,1,2,4,2,3,5,1,1,4
42,1,1,5,2,2,1,2,4,2,3,6,1,1,4
43,1,1,5,2,2,1,2,4,2,4,6,1,1,4
44,1,1,5,2,2,1,2,4,2,4,6,1,1,4
45,1,1,5,2,2,1,2,4,2,4,7,1,1,4
46,1,1,5,2,2,1,2,4,2,4,7,1,1,4
47,1,1,5,2,2,1,2,4,2,4,7,1,1,4
48,1,1,5,2,2,1,2,4,2,4,7,1,1,4
49,1,1,6,2,2,1,2,4,2,4,7,1,1,4
50,1,1,6,2,2,1,2,4,2,4,7,1,1,4
51,1,1,6,2,2,1,2,4,2,4,7,1,1,4
52,1,1,6,2,3,1,2,4,2,4,7,1,1,4
53,1,1,6,2,3,1,3,4,2,4,7,1,1,4
54,1,1,6,2,3,1,3,4,2,4,7,1,1,4
55,1,1,7,2,3,1,3,4,2,4,7,1,1,4
56,1,1,7,2,3,1,3,4,2,4,7,1,1,4
57,1,1,8,2,3,1,3,4,2,4,7,1,1,4
58,1,1,8,2,3,1,3,4,2,4,7,1,1,4
59,1,1,8,2,3,1,3,4,2,4,7,1,1,4
60,1,1,9,2,3,1,3,4,2,4,7,1,1,4
61,1,1,10,2,3,1,3,4,2,4,7,1,1,4
62,1,1,10,2,3,1,3,4,2,4,7,1,1,4
63,1,1,11,2,3,1,3,4,2,4,7,1,1,4
64,1,1,11,2,3,1,4,4,2,4,7,1,1,4
65,1,1,11,2,3,1,4,4,2,4,7,1,1,4
66,1,1,11,2,3,1,5,4,2,4,7,1,1,4
67,1,1,11,2,3,1,5,4,2,4,7,1,1,4
68,1,1,12,2,3,1,5,4,2,4,7,1,1,4
69,1,1,12,2,4,1,5,4,2,4,7,1,1,4
70,1,1,12,2,4,1,5,4,2,4,7,1,1,4
71,1,1,12,2,4,1,6,4,2,4,7,1,1,4
72,1,1,12,2,4,1,6,4,2,4,7,1,1,4
73,1,2,12,2,4,1,6,4,2,4,7,1,1,4
74,1,2,12,2,4,1,6,4,2,4,7,1,1,4
75,1,2,13,2,4,1,6,4,2,4,7,1,1,4
76,1,2,13,2,4,1,7,4,2,4,7,1,1,4
77,1,2,13,2,4,1,7,4,2,4,7,1,1,4
78,1,2,13,2,4,1,7,4,2,4,7,1,1,4
79,1,2,13,2,4,1,7,4,2,4,7,1,1,4
80,1,2,13,2,4,1,7,4,2,4,7,1,1,4
81,1,2,13,2,5,1,7,4,2,4,7,1,1,4
82,1,2,13,2,5,1,7,4,2,4,7,1,1,4
83,1,2,14,2,5,1,7,4,2,4,7,1,1,4
84,1,2,14,2,5,1,8,4,2,4,7,1,1,4
85,1,2,14,2,5,1,8,4,2,4,7,1,1,4
86,1,2,14,2,5,1,8,4,2,4,7,1,1,4
87,1,2,14,2,5,1,8,4,2,4,8,1,1,4
88,1,2,14,2,5,1,8,4,2,4,8,1,1,4
89,1,2,14,2,5,1,8,4,2,5,8,1,1,4
90,1,2,14,2,5,1,8,4,2,5,9,1,1,4
91,1,2,15,2,5,1,8,4,2,5,9,1,1,4
92,1,2,15,2,5,1,8,4,2,5,9,1,1,4
93,1,2,16,2,5,1,8,4,2,5,9,1,1,4
94,1,2,17,2,5,1,8,4,2,5,9,1,1,4
95,1,2,17,2,5,1,8,4,2,5,9,1,1,4
96,1,2,17,2,5,1,8,4,2,5,9,1,1,4
97,1,2,17,2,5,1,9,4,2,5,9,1,1,4
98,1,2,17,2,5,1,9,4,2,5,9,1,1,4
99,1,2,18,2,5,1,9,4,2,5,9,1,1,4
100,1,2,18,2,5,1,9,4,2,5,9,1,1,5
