task,x,f,y
0,0.8392367948048796,18.0578251441315,17.8415232049877
0,0.13790776398027782,-16.24920952654425,-16.296919087680877
0,0.5223690649794159,-3.798131724893657,-3.8933779138316886
0,0.3328717970737828,-13.582706825080486,-13.665602325138767
0,0.8389819637789531,18.040663823758976,18.095957888911567
0,0.8059563187507189,15.847659413076084,15.882141415437234
0,0.7578112262614922,12.591392917787203,12.517450157904994
0,0.5487135808974831,-2.2910714406863395,-2.2059575922008996
0,0.5123640369591936,-4.362081565588769,-4.253560678416169
0,0.7726108584017974,13.653486971024124,13.595386125701683
0,0.9807646898410776,27.3025973344556,27.309363539184893
0,0.8626772595337691,19.651662098411542,19.684504780202886
0,0.9888711086272058,27.839742047890805,27.783039457096923
0,0.43385152480736155,-8.618583584110278,-8.563594318753353
0,0.5653340118350471,-1.202920186067557,-1.2117191919079946
0,0.19233879667973797,-15.576662278345761,-15.732506327053713
0,0.7399359238726155,11.323066018932582,11.367888703480327
0,0.6077521041650898,1.8665813495368075,1.7924555642768194
0,0.8331540726469755,17.64917954654564,17.87844351691948
0,0.3194929168120876,-13.79970216635216,-13.747131768646268
0,0.6404057197475778,4.303887253758564,4.38157013340343
0,0.9974123066295885,28.409498916191527,28.156820680844564
0,0.26823552941233686,-14.582961762191324,-14.500419220705293
0,0.9543268001355932,25.575534784223198,25.555343594246846
0,0.8929478713325844,21.716376490560346,21.69242543851136
0,0.3664584318060389,-11.988635806604458,-12.032367151519894
0,0.4027063254995281,-10.201301346927485,-10.456389524676979
0,0.3950299321144941,-10.584555123779138,-10.5121580302244
0,0.1181697776064965,-16.505796676595775,-16.53320710256294
0,0.6793509427233005,7.1539813945313195,7.200733781267563
0,0.6785052098567463,7.097309505149683,7.036850243065307
0,0.8481291451806081,18.658922694639692,18.75453392130153
0,0.13449208532377444,-16.293072545761508,-16.101767985646205
0,0.030703927558361488,-16.05345681210531,-16.19425644471971
0,0.2507942327626085,-14.832810151916695,-14.946499832818612
0,0.8204597636793518,16.80306827534498,16.861171966202765
0,0.87398263735041,20.430976633334232,20.4563343062615
0,0.5593983591527402,-1.6233957826353984,-1.6569419267902408
0,0.26308347165879886,-14.657620140516276,-14.58560265460128
0,0.958300025626437,25.832644550757184,25.775805083492724
0,0.2902192753675672,-14.256170484223562,-14.381284980635826
0,0.48377585254821764,-5.948212046978686,-5.954222912490136
0,0.3444767453266854,-13.04613656627271,-13.055048675982274
0,0.8421814134736265,18.25638890393022,18.21142687258044
0,0.8927103926226879,21.701864365828285,21.736845242929036
0,0.43177474372773406,-8.725549877943154,-8.664893274348712
0,0.48364961009608554,-5.9551335022284855,-6.100501993708823
0,0.8699517593435724,20.152336736715082,20.206298320868637
0,0.6957472425060208,8.26131977348165,8.284532661083377
0,0.4748444942153236,-6.4361015220368625,-6.349996150805192
0,0.8137329120708895,16.35842862864617,16.36193087408279
0,0.8232927878622432,16.991104663692802,16.912954283878815
0,0.5774433561612176,-0.3381235318754176,-0.21083831481085308
0,0.9870944178629318,27.721713828391806,27.66792629638829
0,0.18979464057440476,-15.607115593942968,-15.573026043273684
0,0.8837334899399621,21.10854852923349,21.14709202162476
0,0.38569365536747713,-11.047186526099047,-11.099652113550068
0,0.24714498270695162,-14.884056209568294,-14.965282636351786
0,0.2632227165429325,-14.655611830816312,-14.65190765355724
0,0.2757495279750398,-14.472774432703796,-14.52746602531319
0,0.9850795819963448,27.588069975757982,27.659984284356938
0,0.06432613110584107,-16.265966283117887,-16.36467476568089
0,0.4099818743700403,-9.835614733672019,-9.82733072479134
0,0.21228627176676718,-15.340653663528396,-15.401134282903861
0,0.48702813224520836,-5.769650265114459,-5.920577026808617
0,0.39544245755881124,-10.564025761789882,-10.762312249885259
0,0.6146438012259324,2.3757247864620528,2.417674216589091
0,0.6118595343707524,2.169685649447367,2.1549475982982362
0,0.02762890610601465,-16.035219699656558,-16.14789553196623
0,0.4213075524613229,-9.261513062017007,-9.251777965295968
0,0.768553631074675,13.361272030260158,13.225441443442664
0,0.332704281189089,-13.585456984521143,-13.625674665568177
0,0.10631309814928014,-16.563343620097033,-16.66120537198463
0,0.16093244265899032,-15.958976604099364,-16.02723076532588
0,0.4850512007301325,-5.87824826133175,-5.897762876853713
0,0.4288012537679843,-8.878338475313074,-8.90120152456597
0,0.39871620778935435,-10.400840459038179,-10.490503788531914
0,0.48351126468895744,-5.962717689662977,-6.1115138891083385
0,0.371456534165188,-11.745489528912604,-11.727980293722748
0,0.4838610161107465,-5.943542401503988,-5.8104912150452295
0,0.3343409122059018,-13.527484476186906,-13.380805863584115
0,0.19637681618640812,-15.528498425633884,-15.637347065694856
0,0.9095741419561918,22.740531272034968,22.806591884033875
0,0.1682482645356168,-15.868613237906354,-15.950989461085468
0,0.3730881821991402,-11.665891143508674,-11.688055937120437
0,0.20203368843862302,-15.461366520367822,-15.492964864225495
0,0.440351854519931,-8.282416791270748,-8.29514145939165
0,0.563282713847057,-1.3484883127174698,-1.1953152858604652
0,0.9832482892509566,27.466789584334112,27.53613988615054
0,0.11533984927437568,-16.54322413077144,-16.58301368300445
0,0.3144354028632498,-13.88034590771634,-13.888934875955083
0,0.1404001673389339,-16.217339775988854,-16.063862278873682
0,0.5937788972642394,0.8431078618096728,0.8576695135527582
0,0.204163247063453,-15.436194068567897,-15.578125417969389
0,0.7266150277151586,10.388709775213187,10.22187237686938
0,0.7205000718080822,9.963004454295863,9.862518568621327
0,0.5933992228643643,0.8154652852459985,1.0938829756598683
0,0.6965904385209842,8.318702811832303,8.375318676740257
0,0.27238205316258746,-14.522347999251489,-14.332308129419692
0,0.08267874071049208,-16.391734002125773,-16.34082253609667
1,0.8461442976666985,2.0815900892442323,2.05422552146943
1,0.4888382452345811,3.984208421640149,4.049454663565082
1,0.5520280722764576,4.050158207248106,3.9057229113757876
1,0.546030620357671,4.049913744622621,4.185505564312967
1,0.27099927759119324,4.182903091062269,4.34842503675843
1,0.4188724664742316,3.8493278430211553,3.9300784229541557
1,0.09602300232563998,4.349490378295291,4.2444832989720975
1,0.038643078654313934,4.404856547215454,4.369920684594273
1,0.2904047474094934,4.05288599846373,4.151651172060626
1,0.8963516041387418,1.6523582257135079,1.704411182555595
1,0.2611598716371103,4.245308053386869,4.137715127411239
1,0.3336397522926562,3.734426350136678,3.854823128980843
1,0.7967883218925789,2.3948990918903243,2.314850660704953
1,0.6792920453315837,3.846595486362671,3.653286256121432
1,0.9967432403642789,0.7655475834562324,0.7431662510590101
1,0.5867783802660819,4.099767330647953,3.9737729119134118
1,0.4909287129499008,3.9886137356220743,3.8048936213633646
1,0.644603752692537,4.050462245440033,3.9196360195890283
1,0.25878636896890994,4.260001438828987,4.2384095159551185
1,0.5283392504064262,4.041805357860391,4.072069470603166
1,0.4357143605350471,3.854621756761262,3.909770018479975
1,0.08704814829626495,4.35536309438272,4.242486017610397
1,0.36246548929144684,3.790420748338669,3.9793508974267273
1,0.047226754407253435,4.393826911376103,4.426997598183895
1,0.703121511218529,3.567381958312622,3.4954303033313554
1,0.9362622328749701,1.4101882267376618,1.5543065730458536
1,0.3566260076407284,3.780538815062204,3.8949692385794914
1,0.002563070883030316,4.462328777569747,4.502447854312871
